time,evid,arid,phase,network,station
2000-12-14T03:02:08.470000,722,10,P,X,ST7 
2000-12-14T03:02:09.700000,722,11,P,X,ST9 
2000-12-14T03:02:15.860000,722,12,S,X,ST9 
2000-12-14T03:02:03.020000,722,13,P,X,ST10
2000-12-14T03:02:02.880000,722,14,P,X,ST11
2000-12-14T03:02:04.290000,722,15,S,X,ST11
2000-12-14T03:02:08.160000,722,16,S,X,ST12
2000-12-14T03:02:09.500000,722,17,P,X,ST14
2000-12-14T03:02:15.430000,722,18,S,X,ST14
2000-12-14T03:02:09.960000,722,19,P,X,ST15
2000-12-14T03:02:12.990000,722,20,P,X,ST17
2000-12-14T03:02:21.480000,722,21,S,X,ST17
2000-12-14T03:02:10.320000,722,22,P,X,ST19
2000-12-14T03:02:17.050000,722,23,S,X,ST19
2000-12-14T03:02:05.620000,722,24,P,X,ST20
2000-12-14T03:02:07.930000,722,25,P,X,ST21
2000-12-14T03:02:05.300000,722,26,P,X,ST22
2000-12-14T03:02:08.440000,722,27,S,X,ST22
2000-12-14T03:02:14.170000,722,28,S,X,ST23
2000-12-14T03:02:11.920000,722,29,P,X,ST24
2000-12-14T03:02:08.770000,722,30,P,X,ST25
2000-12-14T03:03:09.780000,723,1,P,X,ST0 
2000-12-14T03:03:03.770000,723,2,P,X,ST1 
2000-12-14T03:03:05.710000,723,3,S,X,ST1 
2000-12-14T03:03:08.420000,723,4,P,X,ST2 
2000-12-14T03:03:04.320000,723,5,P,X,ST3 
2000-12-14T03:03:08.730000,723,6,P,X,ST4 
2000-12-14T03:03:14.330000,723,7,S,X,ST4 
2000-12-14T03:03:06.200000,723,8,P,X,ST5 
2000-12-14T03:03:07.470000,723,9,P,X,ST6 
2000-12-14T03:03:05.570000,723,10,P,X,ST7 
2000-12-14T03:03:08.910000,723,11,S,X,ST7 
2000-12-14T03:03:04.150000,723,12,P,X,ST8 
2000-12-14T03:03:07.520000,723,13,P,X,ST9 
2000-12-14T03:03:04.390000,723,14,P,X,ST10
2000-12-14T03:03:06.720000,723,15,S,X,ST10
2000-12-14T03:03:06.350000,723,16,P,X,ST11
2000-12-14T03:03:02.990000,723,17,P,X,ST12
2000-12-14T03:03:04.250000,723,18,S,X,ST12
2000-12-14T03:03:07.080000,723,19,P,X,ST13
2000-12-14T03:03:06.420000,723,20,P,X,ST14
2000-12-14T03:03:10.170000,723,21,S,X,ST14
2000-12-14T03:03:15.590000,723,22,S,X,ST17
2000-12-14T03:03:07.450000,723,23,P,X,ST18
2000-12-14T03:03:12.090000,723,24,S,X,ST18
2000-12-14T03:03:06.830000,723,25,P,X,ST19
2000-12-14T03:03:02.330000,723,26,P,X,ST20
2000-12-14T03:03:03.230000,723,27,S,X,ST20
2000-12-14T03:03:04.410000,723,28,P,X,ST21
2000-12-14T03:03:02.350000,723,29,P,X,ST22
2000-12-14T03:03:08.190000,723,30,S,X,ST23
2000-12-14T03:03:08.410000,723,31,P,X,ST24
2000-12-14T03:03:05.430000,723,32,P,X,ST25
2000-12-14T03:03:08.580000,723,33,S,X,ST25
2000-12-14T03:03:08.530000,723,34,P,X,ST26
2000-12-14T03:03:13.780000,723,35,S,X,ST26
2000-12-14T03:04:08.970000,724,1,S,X,ST0 
2000-12-14T03:04:04.240000,724,2,P,X,ST1 
2000-12-14T03:04:06.700000,724,3,S,X,ST1 
2000-12-14T03:04:11.480000,724,4,P,X,ST2 
2000-12-14T03:04:13.230000,724,5,S,X,ST3 
2000-12-14T03:04:06.100000,724,6,P,X,ST4 
2000-12-14T03:04:13.260000,724,7,S,X,ST5 
2000-12-14T03:04:05.240000,724,8,P,X,ST7 
2000-12-14T03:04:06.210000,724,9,P,X,ST8 
2000-12-14T03:04:10.310000,724,10,S,X,ST8 
2000-12-14T03:04:07.270000,724,11,P,X,ST9 
2000-12-14T03:04:11.910000,724,12,S,X,ST9 
2000-12-14T03:04:08.240000,724,13,P,X,ST10
2000-12-14T03:04:10.150000,724,14,S,X,ST12
2000-12-14T03:04:04.910000,724,15,S,X,ST13
2000-12-14T03:04:07.600000,724,16,S,X,ST14
2000-12-14T03:04:03.260000,724,17,P,X,ST15
2000-12-14T03:04:04.850000,724,18,S,X,ST15
2000-12-14T03:04:05.740000,724,19,P,X,ST17
2000-12-14T03:04:03.550000,724,20,P,X,ST18
2000-12-14T03:04:04.390000,724,21,S,X,ST19
2000-12-14T03:04:06.100000,724,22,P,X,ST20
2000-12-14T03:04:02.910000,724,23,P,X,ST23
2000-12-14T03:04:04.510000,724,24,P,X,ST24
2000-12-14T03:04:06.920000,724,25,S,X,ST24
2000-12-14T03:04:03.040000,724,26,P,X,ST25
2000-12-14T03:04:05.990000,724,27,S,X,ST25
2000-12-14T03:04:04.450000,724,28,P,X,ST26
2000-12-14T03:04:06.850000,724,29,S,X,ST26
2000-12-14T03:05:10.390000,725,1,P,X,ST0 
2000-12-14T03:05:04.520000,725,2,P,X,ST1 
2000-12-14T03:05:06.910000,725,3,S,X,ST1 
2000-12-14T03:05:08.050000,725,4,P,X,ST2 
2000-12-14T03:05:13.130000,725,5,S,X,ST2 
2000-12-14T03:05:05.470000,725,6,S,X,ST3 
2000-12-14T03:05:09.160000,725,7,P,X,ST4 
2000-12-14T03:05:15.000000,725,8,S,X,ST4 
2000-12-14T03:05:06.120000,725,9,P,X,ST5 
2000-12-14T03:05:04.390000,725,10,P,X,ST8 
2000-12-14T03:05:06.910000,725,11,S,X,ST8 
2000-12-14T03:05:07.730000,725,12,P,X,ST9 
2000-12-14T03:05:03.710000,725,13,P,X,ST10
2000-12-14T03:05:05.610000,725,14,S,X,ST10
2000-12-14T03:05:05.720000,725,15,P,X,ST11
2000-12-14T03:05:09.220000,725,16,S,X,ST11
2000-12-14T03:05:02.990000,725,17,P,X,ST12
2000-12-14T03:05:04.270000,725,18,S,X,ST12
2000-12-14T03:05:07.730000,725,19,P,X,ST13
2000-12-14T03:05:12.430000,725,20,S,X,ST13
2000-12-14T03:05:07.300000,725,21,P,X,ST15
2000-12-14T03:05:11.810000,725,22,S,X,ST15
2000-12-14T03:05:09.650000,725,23,P,X,ST16
2000-12-14T03:05:08.080000,725,24,P,X,ST18
2000-12-14T03:05:13.140000,725,25,S,X,ST18
2000-12-14T03:05:07.520000,725,26,P,X,ST19
2000-12-14T03:05:02.550000,725,27,P,X,ST20
2000-12-14T03:05:03.780000,725,28,S,X,ST20
2000-12-14T03:05:02.410000,725,29,P,X,ST22
2000-12-14T03:05:05.880000,725,30,P,X,ST23
2000-12-14T03:05:08.990000,725,31,S,X,ST23
2000-12-14T03:05:09.050000,725,32,P,X,ST24
2000-12-14T03:05:09.630000,725,33,S,X,ST25
2000-12-14T03:05:09.130000,725,34,P,X,ST26
2000-12-14T03:06:09.320000,726,1,S,X,ST1 
2000-12-14T03:06:13.100000,726,2,P,X,ST2 
2000-12-14T03:06:21.250000,726,3,S,X,ST2 
2000-12-14T03:06:09.890000,726,4,P,X,ST3 
2000-12-14T03:06:16.060000,726,5,S,X,ST3 
2000-12-14T03:06:05.680000,726,6,P,X,ST4 
2000-12-14T03:06:08.890000,726,7,S,X,ST4 
2000-12-14T03:06:09.660000,726,8,P,X,ST5 
2000-12-14T03:06:11.370000,726,9,S,X,ST6 
2000-12-14T03:06:06.370000,726,10,P,X,ST7 
2000-12-14T03:06:07.860000,726,11,P,X,ST8 
2000-12-14T03:06:08.090000,726,12,P,X,ST9 
2000-12-14T03:06:10.020000,726,13,P,X,ST10
2000-12-14T03:06:17.070000,726,14,S,X,ST10
2000-12-14T03:06:11.860000,726,15,P,X,ST11
2000-12-14T03:06:08.270000,726,16,P,X,ST12
2000-12-14T03:06:02.830000,726,17,P,X,ST13
2000-12-14T03:06:04.200000,726,18,S,X,ST13
2000-12-14T03:06:05.630000,726,19,P,X,ST14
2000-12-14T03:06:08.820000,726,20,S,X,ST14
2000-12-14T03:06:03.270000,726,21,P,X,ST15
2000-12-14T03:06:04.850000,726,22,S,X,ST15
2000-12-14T03:06:04.530000,726,23,P,X,ST16
2000-12-14T03:06:04.590000,726,24,P,X,ST17
2000-12-14T03:06:07.010000,726,25,S,X,ST17
2000-12-14T03:06:02.510000,726,26,P,X,ST19
2000-12-14T03:06:05.900000,726,27,P,X,ST21
2000-12-14T03:06:08.100000,726,28,P,X,ST22
2000-12-14T03:06:12.960000,726,29,S,X,ST22
2000-12-14T03:06:03.040000,726,30,P,X,ST24
2000-12-14T03:06:03.570000,726,31,P,X,ST26
2000-12-14T03:07:09.710000,727,1,S,X,ST1 
2000-12-14T03:07:20.980000,727,2,S,X,ST2 
2000-12-14T03:07:17.710000,727,3,S,X,ST3 
2000-12-14T03:07:06.420000,727,4,P,X,ST4 
2000-12-14T03:07:09.530000,727,5,P,X,ST5 
2000-12-14T03:07:06.800000,727,6,P,X,ST6 
2000-12-14T03:07:10.890000,727,7,S,X,ST6 
2000-12-14T03:07:11.210000,727,8,S,X,ST7 
2000-12-14T03:07:08.170000,727,9,P,X,ST8 
2000-12-14T03:07:08.660000,727,10,P,X,ST9 
2000-12-14T03:07:10.120000,727,11,P,X,ST10
2000-12-14T03:07:13.430000,727,12,S,X,ST12
2000-12-14T03:07:02.210000,727,13,P,X,ST13
2000-12-14T03:07:08.400000,727,14,S,X,ST14
2000-12-14T03:07:08.140000,727,15,S,X,ST16
2000-12-14T03:07:04.440000,727,16,P,X,ST17
2000-12-14T03:07:06.780000,727,17,S,X,ST17
2000-12-14T03:07:02.640000,727,18,P,X,ST18
2000-12-14T03:07:02.300000,727,19,P,X,ST19
2000-12-14T03:07:05.470000,727,20,P,X,ST21
2000-12-14T03:07:08.530000,727,21,S,X,ST21
2000-12-14T03:07:08.190000,727,22,P,X,ST22
2000-12-14T03:07:13.360000,727,23,S,X,ST22
2000-12-14T03:07:04.460000,727,24,P,X,ST23
2000-12-14T03:07:06.860000,727,25,S,X,ST23
2000-12-14T03:07:02.560000,727,26,P,X,ST24
2000-12-14T03:07:04.620000,727,27,P,X,ST25
2000-12-14T03:07:07.150000,727,28,S,X,ST25
2000-12-14T03:08:09.480000,728,1,P,X,ST2 
2000-12-14T03:08:05.660000,728,2,P,X,ST3 
2000-12-14T03:08:06.790000,728,3,P,X,ST5 
2000-12-14T03:08:11.320000,728,4,S,X,ST6 
2000-12-14T03:08:07.790000,728,5,S,X,ST7 
2000-12-14T03:08:04.180000,728,6,P,X,ST8 
2000-12-14T03:08:05.760000,728,7,P,X,ST10
2000-12-14T03:08:09.050000,728,8,S,X,ST10
2000-12-14T03:08:07.720000,728,9,P,X,ST11
2000-12-14T03:08:04.100000,728,10,P,X,ST12
2000-12-14T03:08:06.190000,728,11,S,X,ST12
2000-12-14T03:08:06.010000,728,12,P,X,ST13
2000-12-14T03:08:05.750000,728,13,P,X,ST14
2000-12-14T03:08:09.120000,728,14,S,X,ST14
2000-12-14T03:08:05.480000,728,15,P,X,ST15
2000-12-14T03:08:08.470000,728,16,P,X,ST17
2000-12-14T03:08:13.760000,728,17,S,X,ST17
2000-12-14T03:08:10.750000,728,18,S,X,ST18
2000-12-14T03:08:05.180000,728,19,S,X,ST20
2000-12-14T03:08:02.980000,728,20,P,X,ST21
2000-12-14T03:08:03.670000,728,21,P,X,ST22
2000-12-14T03:08:04.210000,728,22,P,X,ST25
2000-12-14T03:08:07.290000,728,23,P,X,ST26
2000-12-14T03:08:11.940000,728,24,S,X,ST26
2000-12-14T03:09:05.400000,729,1,P,X,ST0 
2000-12-14T03:09:08.410000,729,2,S,X,ST0 
2000-12-14T03:09:10.040000,729,3,S,X,ST4 
2000-12-14T03:09:14.660000,729,4,S,X,ST5 
2000-12-14T03:09:10.830000,729,5,S,X,ST6 
2000-12-14T03:09:06.150000,729,6,P,X,ST7 
2000-12-14T03:09:09.980000,729,7,S,X,ST7 
2000-12-14T03:09:07.410000,729,8,P,X,ST8 
2000-12-14T03:09:13.390000,729,9,S,X,ST9 
2000-12-14T03:09:15.320000,729,10,S,X,ST10
2000-12-14T03:09:11.340000,729,11,P,X,ST11
2000-12-14T03:09:18.800000,729,12,S,X,ST11
2000-12-14T03:09:12.150000,729,13,S,X,ST12
2000-12-14T03:09:02.260000,729,14,P,X,ST13
2000-12-14T03:09:03.030000,729,15,P,X,ST15
2000-12-14T03:09:04.440000,729,16,S,X,ST15
2000-12-14T03:09:05.630000,729,17,P,X,ST16
2000-12-14T03:09:08.610000,729,18,S,X,ST16
2000-12-14T03:09:05.480000,729,19,P,X,ST17
2000-12-14T03:09:08.620000,729,20,S,X,ST17
2000-12-14T03:09:01.670000,729,21,P,X,ST19
2000-12-14T03:09:02.230000,729,22,S,X,ST19
2000-12-14T03:09:04.480000,729,23,P,X,ST21
2000-12-14T03:09:07.470000,729,24,P,X,ST22
2000-12-14T03:09:03.290000,729,25,P,X,ST23
2000-12-14T03:09:04.960000,729,26,S,X,ST23
2000-12-14T03:09:05.670000,729,27,S,X,ST24
2000-12-14T03:09:03.580000,729,28,P,X,ST25
2000-12-14T03:09:05.330000,729,29,S,X,ST25
2000-12-14T03:09:03.670000,729,30,P,X,ST26
2000-12-14T03:10:06.940000,730,1,S,X,ST1 
2000-12-14T03:10:08.000000,730,2,P,X,ST2 
2000-12-14T03:10:12.950000,730,3,S,X,ST2 
2000-12-14T03:10:03.610000,730,4,P,X,ST3 
2000-12-14T03:10:09.290000,730,5,P,X,ST4 
2000-12-14T03:10:07.860000,730,6,P,X,ST6 
2000-12-14T03:10:06.130000,730,7,P,X,ST7 
2000-12-14T03:10:04.530000,730,8,P,X,ST8 
2000-12-14T03:10:07.880000,730,9,P,X,ST9 
2000-12-14T03:10:03.680000,730,10,P,X,ST10
2000-12-14T03:10:05.710000,730,11,P,X,ST11
2000-12-14T03:10:09.220000,730,12,S,X,ST11
2000-12-14T03:10:02.780000,730,13,P,X,ST12
2000-12-14T03:10:04.020000,730,14,S,X,ST12
2000-12-14T03:10:06.970000,730,15,P,X,ST14
2000-12-14T03:10:10.980000,730,16,S,X,ST14
2000-12-14T03:10:15.940000,730,17,S,X,ST16
2000-12-14T03:10:10.180000,730,18,P,X,ST17
2000-12-14T03:10:16.660000,730,19,S,X,ST17
2000-12-14T03:10:13.440000,730,20,S,X,ST18
2000-12-14T03:10:02.690000,730,21,P,X,ST20
2000-12-14T03:10:03.740000,730,22,S,X,ST20
2000-12-14T03:10:05.150000,730,23,P,X,ST21
2000-12-14T03:10:02.280000,730,24,P,X,ST22
2000-12-14T03:10:03.280000,730,25,S,X,ST22
2000-12-14T03:10:05.900000,730,26,P,X,ST23
2000-12-14T03:10:09.100000,730,27,P,X,ST24
2000-12-14T03:10:14.860000,730,28,S,X,ST24
2000-12-14T03:10:06.060000,730,29,P,X,ST25
2000-12-14T03:10:09.700000,730,30,S,X,ST25
2000-12-14T03:11:09.800000,731,1,P,X,ST0 
2000-12-14T03:11:15.950000,731,2,S,X,ST0 
2000-12-14T03:11:03.800000,731,3,P,X,ST1 
2000-12-14T03:11:08.170000,731,4,P,X,ST2 
2000-12-14T03:11:04.350000,731,5,P,X,ST3 
2000-12-14T03:11:06.700000,731,6,S,X,ST3 
2000-12-14T03:11:08.950000,731,7,P,X,ST4 
2000-12-14T03:11:05.850000,731,8,P,X,ST5 
2000-12-14T03:11:09.280000,731,9,S,X,ST5 
2000-12-14T03:11:07.240000,731,10,P,X,ST6 
2000-12-14T03:11:11.490000,731,11,S,X,ST6 
2000-12-14T03:11:09.320000,731,12,S,X,ST7 
2000-12-14T03:11:04.460000,731,13,P,X,ST8 
2000-12-14T03:11:07.060000,731,14,S,X,ST8 
2000-12-14T03:11:04.400000,731,15,P,X,ST10
2000-12-14T03:11:06.600000,731,16,S,X,ST10
2000-12-14T03:11:06.310000,731,17,P,X,ST11
2000-12-14T03:11:10.240000,731,18,S,X,ST11
2000-12-14T03:11:02.620000,731,19,P,X,ST12
2000-12-14T03:11:07.070000,731,20,P,X,ST13
2000-12-14T03:11:09.950000,731,21,S,X,ST14
2000-12-14T03:11:06.720000,731,22,P,X,ST15
2000-12-14T03:11:09.240000,731,23,P,X,ST16
2000-12-14T03:11:07.510000,731,24,P,X,ST18
2000-12-14T03:11:11.130000,731,25,S,X,ST19
2000-12-14T03:11:04.450000,731,26,P,X,ST21
2000-12-14T03:11:03.080000,731,27,S,X,ST22
2000-12-14T03:11:05.340000,731,28,P,X,ST23
2000-12-14T03:11:13.710000,731,29,S,X,ST24
2000-12-14T03:11:05.540000,731,30,P,X,ST25
2000-12-14T03:11:09.360000,731,31,S,X,ST25
2000-12-14T03:12:09.990000,732,1,P,X,ST0 
2000-12-14T03:12:03.950000,732,2,P,X,ST1 
2000-12-14T03:12:05.920000,732,3,S,X,ST1 
2000-12-14T03:12:04.330000,732,4,P,X,ST3 
2000-12-14T03:12:06.630000,732,5,S,X,ST3 
2000-12-14T03:12:15.050000,732,6,S,X,ST4 
2000-12-14T03:12:07.300000,732,7,P,X,ST6 
2000-12-14T03:12:05.980000,732,8,P,X,ST7 
2000-12-14T03:12:09.680000,732,9,S,X,ST7 
2000-12-14T03:12:04.650000,732,10,P,X,ST8 
2000-12-14T03:12:07.970000,732,11,P,X,ST9 
2000-12-14T03:12:12.870000,732,12,S,X,ST9 
2000-12-14T03:12:04.210000,732,13,P,X,ST10
2000-12-14T03:12:06.420000,732,14,S,X,ST10
2000-12-14T03:12:06.260000,732,15,P,X,ST11
2000-12-14T03:12:02.490000,732,16,P,X,ST12
2000-12-14T03:12:03.520000,732,17,S,X,ST12
2000-12-14T03:12:07.200000,732,18,P,X,ST13
2000-12-14T03:12:11.600000,732,19,S,X,ST13
2000-12-14T03:12:06.360000,732,20,P,X,ST14
2000-12-14T03:12:09.910000,732,21,S,X,ST14
2000-12-14T03:12:06.940000,732,22,P,X,ST15
2000-12-14T03:12:11.250000,732,23,S,X,ST15
2000-12-14T03:12:09.720000,732,24,P,X,ST17
2000-12-14T03:12:12.550000,732,25,S,X,ST18
2000-12-14T03:12:07.060000,732,26,P,X,ST19
2000-12-14T03:12:11.280000,732,27,S,X,ST19
2000-12-14T03:12:02.510000,732,28,P,X,ST20
2000-12-14T03:12:03.480000,732,29,S,X,ST20
2000-12-14T03:12:04.640000,732,30,P,X,ST21
2000-12-14T03:12:02.270000,732,31,P,X,ST22
2000-12-14T03:12:03.290000,732,32,S,X,ST22
2000-12-14T03:12:08.620000,732,33,S,X,ST23
2000-12-14T03:12:08.590000,732,34,P,X,ST24
2000-12-14T03:12:05.740000,732,35,P,X,ST25
2000-12-14T03:12:09.120000,732,36,S,X,ST25
2000-12-14T03:12:08.680000,732,37,P,X,ST26
2000-12-14T03:13:08.410000,733,1,S,X,ST0 
2000-12-14T03:13:05.010000,733,2,P,X,ST1 
2000-12-14T03:13:07.820000,733,3,S,X,ST1 
2000-12-14T03:13:09.140000,733,4,P,X,ST3 
2000-12-14T03:13:06.390000,733,5,P,X,ST4 
2000-12-14T03:13:10.160000,733,6,S,X,ST4 
2000-12-14T03:13:14.300000,733,7,S,X,ST5 
2000-12-14T03:13:06.540000,733,8,P,X,ST6 
2000-12-14T03:13:10.420000,733,9,S,X,ST6 
2000-12-14T03:13:06.060000,733,10,P,X,ST7 
2000-12-14T03:13:09.820000,733,11,S,X,ST7 
2000-12-14T03:13:12.000000,733,12,S,X,ST8 
2000-12-14T03:13:08.150000,733,13,P,X,ST9 
2000-12-14T03:13:13.130000,733,14,S,X,ST9 
2000-12-14T03:13:09.150000,733,15,P,X,ST10
2000-12-14T03:13:11.090000,733,16,P,X,ST11
2000-12-14T03:13:18.560000,733,17,S,X,ST11
2000-12-14T03:13:07.380000,733,18,P,X,ST12
2000-12-14T03:13:11.640000,733,19,S,X,ST12
2000-12-14T03:13:03.200000,733,20,S,X,ST13
2000-12-14T03:13:05.050000,733,21,P,X,ST14
2000-12-14T03:13:07.910000,733,22,S,X,ST14
2000-12-14T03:13:03.110000,733,23,P,X,ST15
2000-12-14T03:13:04.600000,733,24,S,X,ST15
2000-12-14T03:13:08.620000,733,25,S,X,ST16
2000-12-14T03:13:05.380000,733,26,P,X,ST17
2000-12-14T03:13:08.370000,733,27,S,X,ST17
2000-12-14T03:13:02.840000,733,28,P,X,ST18
2000-12-14T03:13:04.200000,733,29,S,X,ST18
2000-12-14T03:13:02.030000,733,30,P,X,ST19
2000-12-14T03:13:07.140000,733,31,P,X,ST20
2000-12-14T03:13:06.630000,733,32,S,X,ST21
2000-12-14T03:13:07.250000,733,33,P,X,ST22
2000-12-14T03:13:11.650000,733,34,S,X,ST22
2000-12-14T03:13:04.770000,733,35,S,X,ST23
2000-12-14T03:13:03.540000,733,36,P,X,ST25
2000-12-14T03:13:05.300000,733,37,S,X,ST25
2000-12-14T03:13:05.710000,733,38,S,X,ST26
2000-12-14T03:14:05.710000,734,1,P,X,ST0 
2000-12-14T03:14:09.080000,734,2,S,X,ST0 
2000-12-14T03:14:05.190000,734,3,P,X,ST1 
2000-12-14T03:14:12.490000,734,4,P,X,ST2 
2000-12-14T03:14:09.430000,734,5,P,X,ST3 
2000-12-14T03:14:06.580000,734,6,P,X,ST4 
2000-12-14T03:14:10.390000,734,7,S,X,ST4 
2000-12-14T03:14:09.080000,734,8,P,X,ST5 
2000-12-14T03:14:14.700000,734,9,S,X,ST5 
2000-12-14T03:14:06.860000,734,10,P,X,ST6 
2000-12-14T03:14:10.930000,734,11,S,X,ST6 
2000-12-14T03:14:06.270000,734,12,P,X,ST7 
2000-12-14T03:14:10.150000,734,13,S,X,ST7 
2000-12-14T03:14:07.480000,734,14,P,X,ST8 
2000-12-14T03:14:09.440000,734,15,P,X,ST10
2000-12-14T03:14:15.400000,734,16,S,X,ST10
2000-12-14T03:14:11.360000,734,17,P,X,ST11
2000-12-14T03:14:12.270000,734,18,S,X,ST12
2000-12-14T03:14:02.290000,734,19,P,X,ST13
2000-12-14T03:14:03.200000,734,20,S,X,ST13
2000-12-14T03:14:05.310000,734,21,P,X,ST14
2000-12-14T03:14:08.480000,734,22,S,X,ST14
2000-12-14T03:14:02.990000,734,23,P,X,ST15
2000-12-14T03:14:05.820000,734,24,P,X,ST16
2000-12-14T03:14:05.740000,734,25,P,X,ST17
2000-12-14T03:14:02.780000,734,26,P,X,ST18
2000-12-14T03:14:04.180000,734,27,S,X,ST18
2000-12-14T03:14:01.730000,734,28,P,X,ST19
2000-12-14T03:14:02.310000,734,29,S,X,ST19
2000-12-14T03:14:07.370000,734,30,P,X,ST20
2000-12-14T03:14:11.980000,734,31,S,X,ST20
2000-12-14T03:14:04.330000,734,32,P,X,ST21
2000-12-14T03:14:06.610000,734,33,S,X,ST21
2000-12-14T03:14:03.190000,734,34,P,X,ST23
2000-12-14T03:14:03.950000,734,35,P,X,ST24
2000-12-14T03:14:03.960000,734,36,P,X,ST26
2000-12-14T03:14:06.050000,734,37,S,X,ST26
2000-12-14T03:15:18.030000,735,1,S,X,ST0 
2000-12-14T03:15:06.980000,735,2,P,X,ST2 
2000-12-14T03:15:11.360000,735,3,S,X,ST2 
2000-12-14T03:15:03.860000,735,4,P,X,ST3 
2000-12-14T03:15:05.910000,735,5,S,X,ST3 
2000-12-14T03:15:10.450000,735,6,P,X,ST4 
2000-12-14T03:15:17.180000,735,7,S,X,ST4 
2000-12-14T03:15:05.170000,735,8,P,X,ST5 
2000-12-14T03:15:08.200000,735,9,S,X,ST5 
2000-12-14T03:15:07.660000,735,10,P,X,ST6 
2000-12-14T03:15:12.190000,735,11,S,X,ST6 
2000-12-14T03:15:07.230000,735,12,P,X,ST7 
2000-12-14T03:15:11.720000,735,13,S,X,ST7 
2000-12-14T03:15:05.780000,735,14,P,X,ST8 
2000-12-14T03:15:14.630000,735,15,S,X,ST9 
2000-12-14T03:15:03.250000,735,16,P,X,ST10
2000-12-14T03:15:04.860000,735,17,S,X,ST10
2000-12-14T03:15:05.380000,735,18,P,X,ST11
2000-12-14T03:15:08.640000,735,19,S,X,ST11
2000-12-14T03:15:02.400000,735,20,P,X,ST12
2000-12-14T03:15:13.370000,735,21,S,X,ST13
2000-12-14T03:15:08.200000,735,22,P,X,ST15
2000-12-14T03:15:10.680000,735,23,P,X,ST17
2000-12-14T03:15:17.280000,735,24,S,X,ST17
2000-12-14T03:15:14.590000,735,25,S,X,ST18
2000-12-14T03:15:13.360000,735,26,S,X,ST19
2000-12-14T03:15:05.680000,735,27,S,X,ST20
2000-12-14T03:15:05.900000,735,28,P,X,ST21
2000-12-14T03:15:09.340000,735,29,S,X,ST21
2000-12-14T03:15:03.390000,735,30,P,X,ST22
2000-12-14T03:15:04.920000,735,31,S,X,ST22
2000-12-14T03:15:11.200000,735,32,S,X,ST25
2000-12-14T03:15:09.830000,735,33,P,X,ST26
2000-12-14T03:16:09.940000,736,1,P,X,ST0 
2000-12-14T03:16:16.210000,736,2,S,X,ST0 
2000-12-14T03:16:12.840000,736,3,S,X,ST2 
2000-12-14T03:16:09.060000,736,4,P,X,ST4 
2000-12-14T03:16:14.920000,736,5,S,X,ST4 
2000-12-14T03:16:05.780000,736,6,P,X,ST5 
2000-12-14T03:16:09.040000,736,7,S,X,ST5 
2000-12-14T03:16:07.370000,736,8,P,X,ST6 
2000-12-14T03:16:05.930000,736,9,P,X,ST7 
2000-12-14T03:16:04.470000,736,10,P,X,ST8 
2000-12-14T03:16:07.080000,736,11,S,X,ST8 
2000-12-14T03:16:06.090000,736,12,P,X,ST11
2000-12-14T03:16:09.990000,736,13,S,X,ST11
2000-12-14T03:16:02.610000,736,14,P,X,ST12
2000-12-14T03:16:03.640000,736,15,S,X,ST12
2000-12-14T03:16:06.400000,736,16,P,X,ST14
2000-12-14T03:16:10.060000,736,17,S,X,ST14
2000-12-14T03:16:06.880000,736,18,P,X,ST15
2000-12-14T03:16:11.080000,736,19,S,X,ST15
2000-12-14T03:16:09.340000,736,20,P,X,ST16
2000-12-14T03:16:15.720000,736,21,S,X,ST17
2000-12-14T03:16:07.630000,736,22,P,X,ST18
2000-12-14T03:16:12.460000,736,23,S,X,ST18
2000-12-14T03:16:07.060000,736,24,P,X,ST19
2000-12-14T03:16:11.290000,736,25,S,X,ST19
2000-12-14T03:16:03.630000,736,26,S,X,ST20
2000-12-14T03:16:04.610000,736,27,P,X,ST21
2000-12-14T03:16:07.080000,736,28,S,X,ST21
2000-12-14T03:16:02.370000,736,29,P,X,ST22
2000-12-14T03:16:03.250000,736,30,S,X,ST22
2000-12-14T03:16:05.440000,736,31,P,X,ST23
2000-12-14T03:16:08.570000,736,32,S,X,ST23
2000-12-14T03:16:08.610000,736,33,P,X,ST24
2000-12-14T03:16:05.670000,736,34,P,X,ST25
2000-12-14T03:16:14.110000,736,35,S,X,ST26
2000-12-14T03:17:15.120000,737,1,S,X,ST0 
2000-12-14T03:17:03.580000,737,2,P,X,ST1 
2000-12-14T03:17:08.580000,737,3,P,X,ST2 
2000-12-14T03:17:07.090000,737,4,S,X,ST3 
2000-12-14T03:17:08.310000,737,5,P,X,ST4 
2000-12-14T03:17:06.270000,737,6,P,X,ST5 
2000-12-14T03:17:09.970000,737,7,S,X,ST5 
2000-12-14T03:17:07.290000,737,8,P,X,ST6 
2000-12-14T03:17:11.690000,737,9,S,X,ST6 
2000-12-14T03:17:05.210000,737,10,P,X,ST7 
2000-12-14T03:17:08.390000,737,11,S,X,ST7 
2000-12-14T03:17:07.130000,737,12,P,X,ST9 
2000-12-14T03:17:04.670000,737,13,P,X,ST10
2000-12-14T03:17:07.410000,737,14,S,X,ST10
2000-12-14T03:17:06.600000,737,15,P,X,ST11
2000-12-14T03:17:10.680000,737,16,S,X,ST11
2000-12-14T03:17:03.300000,737,17,P,X,ST12
2000-12-14T03:17:06.630000,737,18,P,X,ST13
2000-12-14T03:17:10.730000,737,19,S,X,ST13
2000-12-14T03:17:06.190000,737,20,P,X,ST14
