,idx1,idx2,hori,vert
1406,39,764,0.7600917673298411,0.2165483668470042
1407,39,773,1.7687228712590082,0.2744833826936447
1408,39,779,1.5097973243348892,0.34626898783779325
1409,39,783,1.651968257238928,0.28187832494157555
1410,39,801,1.974732066806445,0.8054104652259448
1411,39,811,1.941054414420973,0.5214111951879203
1412,39,823,1.2904709379197306,0.0029804313023196302
1413,39,827,0.9814986426769511,0.09378379700141522
1414,39,843,1.6791070917119046,0.6316629940156344
1415,39,849,1.6443529973850306,0.08349852690619809
1416,39,857,1.5702919156347313,0.021133574484221755
1417,39,861,1.0249463840364113,0.5305128160516397
1418,39,869,0.7848721339222364,0.5348608884719324
1419,39,874,0.6643959230533727,0.49859973275156155
1420,39,900,1.6061557825965418,0.006153709470327158
1421,39,901,1.7872656408369434,0.7296268672550322
1422,39,902,1.4696152998239502,0.009021637585654389
1423,39,904,1.134173324257586,0.7347574571507285
1424,39,916,1.9055805266589085,1.9000778362229611
1425,39,924,1.945592066723011,0.5017502631949137
1426,39,926,1.6021947981961435,0.10086021414722564
1427,39,951,1.2192737253712458,0.28972143563720965
1428,39,956,1.6404991611360948,0.14576789066244963
1429,39,957,1.2733008945770827,0.07073128593757065
1430,39,961,1.0807252846198618,1.9993570686655149
1431,39,972,1.5469131853315623,0.40055107402046997
1432,39,992,1.386226870319872,0.08187463814455623
1433,39,996,1.8917252955184716,0.48204373906651016
1434,39,997,1.7589780555081627,0.3216237815682798
1435,40,40,0.0,0.0
1436,40,59,1.8324466116109617,0.6228898816105393
1437,40,84,1.7263714188206027,0.23383451741381214
1438,40,87,1.4422786613058647,0.2996563091005337
1439,40,88,1.2589633009110155,0.09911011694133412
1440,40,102,1.7498563152250233,0.424591265161318
1441,40,105,1.624925262590448,0.7212593978430631
1442,40,124,1.2713799820753098,0.8528613128771685
1443,40,152,1.6858717504728555,1.5865824002179325
1444,40,158,1.4052748933401153,0.10168572080762533
1445,40,263,0.9398138595575717,0.11228099744215433
1446,40,279,1.754984535338219,0.6319272201407621
1447,40,332,1.4994038016722206,0.08804033716913182
1448,40,340,1.1375449566984264,0.19968192805119178
1449,40,345,1.6812810753573233,0.1295423628906392
1450,40,351,1.3958196895452626,1.2423398721817684
1451,40,376,1.9338988959538816,1.2042362663438326
1452,40,384,1.1730321272956348,0.7470144183500524
1453,40,388,1.6904454000947708,0.16547349471178313
1454,40,391,1.6222357131058618,0.48579307382434855
1455,40,395,1.3162325759977689,0.8230922051109519
1456,40,423,1.62637336156728,0.7867419041603607
1457,40,468,1.984504783606929,1.017770541127873
1458,40,485,1.7872807431338897,0.6137687870626396
1459,40,504,1.7151923454973372,0.08429478483769344
1460,40,528,0.38057266052302857,0.8618161584539193
1461,40,570,1.5901928322280559,1.796091095484313
1462,40,598,0.8109838397228862,0.2657137471507776
1463,40,655,1.2099034343011685,0.2888856220731941
1464,40,662,1.7684313184504883,0.0035699190098857797
1465,40,668,1.247008142792161,0.12768225109549167
1466,40,712,1.914965647664708,1.5865819814052085
1467,40,722,1.0811550041704998,0.11059088003887155
1468,40,737,1.4445649306233477,1.4770197854625804
1469,40,747,1.6991863151905109,0.17383374559483128
1470,40,756,1.4190679419060361,0.30722275344852823
1471,40,760,0.9097694207098808,0.2837159826846255
1472,40,789,1.8561773413749159,0.7929293996966335
1473,40,790,1.5535378263273574,1.6623986557054087
1474,40,804,1.1335771974435633,0.13624827229143194
1475,40,840,1.251129932289514,0.03255025859982925
1476,40,884,1.5719700732608823,0.7612737969007903
1477,40,899,1.3697794716968428,1.581078357245282
1478,40,913,1.9910427637439756,0.17159308732691353
1479,40,916,1.568120299764908,1.8893384542204985
1480,40,940,1.3103768857635816,0.05581689521242515
1481,40,942,0.02969772355573644,1.3590269331274722
1482,40,949,0.7547774183268393,0.08092139690091427
1483,40,994,1.7512453173370413,0.6244977589665796
1484,41,41,0.0,0.0
1485,41,91,1.345426708928535,1.4781817557609576
1486,41,170,1.035843602115983,0.010091511759637796
1487,41,172,1.4024824005430547,0.4538098062451572
1488,41,234,0.7872241301414826,0.4001730070630492
1489,41,256,0.5055815405793519,1.541935599314862
1490,41,291,0.7308006439158378,0.5461053178618295
1491,41,375,1.9653368987038862,1.7572878474571316
1492,41,425,0.5110468483006063,0.8702299805853545
1493,41,426,0.8648328687762143,0.09884849257639325
1494,41,429,0.7889945787477429,0.8539628502865617
1495,41,474,0.5259644885352937,0.8389206873177063
1496,41,700,1.6036516796667943,0.5948834682684592
1497,41,706,1.2413622969071232,0.5474987481376739
1498,41,728,1.949293200822308,1.2254341023169255
1499,41,733,1.0065290794249462,0.021896659152344
1500,41,834,0.7150342142588186,0.5023013783519654
1501,41,845,0.6327401073142445,0.510835817073019
1502,41,877,1.4944872091780625,0.08235496534425511
1503,41,971,1.517838125923017,1.6826251825023046
1504,42,42,0.0,0.0
1505,42,46,1.0956621692304132,0.3917243176269403
1506,42,97,0.9441651645201501,0.3656789496354286
1507,42,115,1.0730034379488678,0.29775103396417035
1508,42,126,1.202593191023622,0.11212197124545127
1509,42,139,0.9091067351091976,0.03821203123186206
1510,42,152,1.7401503194329875,1.4219458812030499
1511,42,185,0.9238766711563756,0.061362038355695404
1512,42,192,0.1705377821245451,0.028311481482192903
