time,evid,arid,phase,network,station
2000-12-13T20:06:07.760000,306,23,S,X,ST16
2000-12-13T20:06:04.490000,306,24,P,X,ST17
2000-12-13T20:06:03.590000,306,25,S,X,ST18
2000-12-13T20:06:01.980000,306,26,P,X,ST19
2000-12-13T20:06:02.570000,306,27,S,X,ST19
2000-12-13T20:06:04.980000,306,28,P,X,ST21
2000-12-13T20:06:12.340000,306,29,S,X,ST22
2000-12-13T20:06:03.940000,306,30,P,X,ST23
2000-12-13T20:06:02.850000,306,31,P,X,ST24
2000-12-13T20:06:03.800000,306,32,S,X,ST24
2000-12-13T20:06:04.200000,306,33,P,X,ST25
2000-12-13T20:06:03.970000,306,34,S,X,ST26
2000-12-13T20:07:09.830000,307,1,P,X,ST0 
2000-12-13T20:07:03.980000,307,2,P,X,ST1 
2000-12-13T20:07:06.420000,307,3,S,X,ST1 
2000-12-13T20:07:07.690000,307,4,P,X,ST2 
2000-12-13T20:07:12.450000,307,5,S,X,ST2 
2000-12-13T20:07:03.580000,307,6,P,X,ST3 
2000-12-13T20:07:05.270000,307,7,S,X,ST3 
2000-12-13T20:07:08.830000,307,8,P,X,ST4 
2000-12-13T20:07:08.320000,307,9,S,X,ST5 
2000-12-13T20:07:07.180000,307,10,P,X,ST6 
2000-12-13T20:07:11.420000,307,11,S,X,ST6 
2000-12-13T20:07:04.180000,307,12,P,X,ST8 
2000-12-13T20:07:06.330000,307,13,S,X,ST8 
2000-12-13T20:07:07.510000,307,14,P,X,ST9 
2000-12-13T20:07:12.090000,307,15,S,X,ST9 
2000-12-13T20:07:03.650000,307,16,P,X,ST10
2000-12-13T20:07:05.650000,307,17,P,X,ST11
2000-12-13T20:07:09.240000,307,18,S,X,ST11
2000-12-13T20:07:11.620000,307,19,S,X,ST13
2000-12-13T20:07:06.410000,307,20,P,X,ST14
2000-12-13T20:07:10.050000,307,21,S,X,ST14
2000-12-13T20:07:06.850000,307,22,P,X,ST15
2000-12-13T20:07:11.720000,307,23,S,X,ST15
2000-12-13T20:07:09.220000,307,24,P,X,ST16
2000-12-13T20:07:15.140000,307,25,S,X,ST16
2000-12-13T20:07:15.590000,307,26,S,X,ST17
2000-12-13T20:07:07.640000,307,27,P,X,ST18
2000-12-13T20:07:12.330000,307,28,S,X,ST18
2000-12-13T20:07:02.280000,307,29,P,X,ST20
2000-12-13T20:07:03.050000,307,30,S,X,ST20
2000-12-13T20:07:06.990000,307,31,S,X,ST21
2000-12-13T20:07:02.100000,307,32,P,X,ST22
2000-12-13T20:07:05.390000,307,33,P,X,ST23
2000-12-13T20:07:08.500000,307,34,S,X,ST23
2000-12-13T20:07:08.520000,307,35,P,X,ST24
2000-12-13T20:07:09.070000,307,36,S,X,ST25
2000-12-13T20:08:09.770000,308,1,P,X,ST0 
2000-12-13T20:08:03.820000,308,2,P,X,ST1 
2000-12-13T20:08:05.730000,308,3,S,X,ST1 
2000-12-13T20:08:07.650000,308,4,P,X,ST2 
2000-12-13T20:08:03.720000,308,5,P,X,ST3 
2000-12-13T20:08:14.480000,308,6,S,X,ST4 
2000-12-13T20:08:05.260000,308,7,P,X,ST5 
2000-12-13T20:08:07.030000,308,8,P,X,ST6 
2000-12-13T20:08:11.100000,308,9,S,X,ST6 
2000-12-13T20:08:09.310000,308,10,S,X,ST7 
2000-12-13T20:08:04.290000,308,11,P,X,ST8 
2000-12-13T20:08:06.480000,308,12,S,X,ST8 
2000-12-13T20:08:07.600000,308,13,P,X,ST9 
2000-12-13T20:08:03.790000,308,14,P,X,ST10
2000-12-13T20:08:05.650000,308,15,S,X,ST10
2000-12-13T20:08:09.330000,308,16,S,X,ST11
2000-12-13T20:08:03.180000,308,17,S,X,ST12
2000-12-13T20:08:11.330000,308,18,S,X,ST13
2000-12-13T20:08:06.690000,308,19,P,X,ST15
2000-12-13T20:08:11.030000,308,20,S,X,ST15
2000-12-13T20:08:09.570000,308,21,P,X,ST17
2000-12-13T20:08:07.600000,308,22,P,X,ST18
2000-12-13T20:08:12.100000,308,23,S,X,ST18
2000-12-13T20:08:07.020000,308,24,P,X,ST19
2000-12-13T20:08:11.200000,308,25,S,X,ST19
2000-12-13T20:08:02.340000,308,26,P,X,ST20
2000-12-13T20:08:04.540000,308,27,P,X,ST21
2000-12-13T20:08:02.130000,308,28,P,X,ST22
2000-12-13T20:08:05.330000,308,29,P,X,ST23
2000-12-13T20:08:08.370000,308,30,S,X,ST23
2000-12-13T20:08:05.610000,308,31,P,X,ST25
2000-12-13T20:08:08.890000,308,32,S,X,ST25
2000-12-13T20:08:13.840000,308,33,S,X,ST26
2000-12-13T20:09:04.810000,309,1,P,X,ST0 
2000-12-13T20:09:07.340000,309,2,S,X,ST0 
2000-12-13T20:09:04.780000,309,3,P,X,ST1 
2000-12-13T20:09:11.850000,309,4,P,X,ST2 
2000-12-13T20:09:13.600000,309,5,S,X,ST3 
2000-12-13T20:09:05.520000,309,6,P,X,ST4 
2000-12-13T20:09:08.690000,309,7,S,X,ST4 
2000-12-13T20:09:08.340000,309,8,P,X,ST5 
2000-12-13T20:09:06.320000,309,9,P,X,ST6 
2000-12-13T20:09:09.960000,309,10,S,X,ST6 
2000-12-13T20:09:06.650000,309,11,P,X,ST8 
2000-12-13T20:09:10.610000,309,12,S,X,ST8 
2000-12-13T20:09:08.620000,309,13,P,X,ST10
2000-12-13T20:09:10.560000,309,14,P,X,ST11
2000-12-13T20:09:11.000000,309,15,S,X,ST12
2000-12-13T20:09:02.750000,309,16,P,X,ST13
2000-12-13T20:09:05.040000,309,17,P,X,ST14
2000-12-13T20:09:04.000000,309,18,S,X,ST15
2000-12-13T20:09:05.030000,309,19,P,X,ST17
2000-12-13T20:09:02.610000,309,20,P,X,ST18
2000-12-13T20:09:03.180000,309,21,S,X,ST19
2000-12-13T20:09:04.180000,309,22,P,X,ST21
2000-12-13T20:09:06.820000,309,23,P,X,ST22
2000-12-13T20:09:10.780000,309,24,S,X,ST22
2000-12-13T20:09:04.870000,309,25,S,X,ST23
2000-12-13T20:09:03.700000,309,26,P,X,ST24
2000-12-13T20:09:04.970000,309,27,S,X,ST25
2000-12-13T20:09:05.330000,309,28,S,X,ST26
2000-12-13T20:10:05.370000,310,1,S,X,ST0 
2000-12-13T20:10:06.030000,310,2,P,X,ST1 
2000-12-13T20:10:12.740000,310,3,P,X,ST2 
2000-12-13T20:10:06.030000,310,4,P,X,ST4 
2000-12-13T20:10:09.480000,310,5,S,X,ST4 
2000-12-13T20:10:06.450000,310,6,P,X,ST6 
2000-12-13T20:10:10.280000,310,7,S,X,ST6 
2000-12-13T20:10:10.840000,310,8,S,X,ST7 
2000-12-13T20:10:07.970000,310,9,P,X,ST8 
2000-12-13T20:10:08.480000,310,10,P,X,ST9 
2000-12-13T20:10:08.060000,310,11,P,X,ST12
2000-12-13T20:10:12.810000,310,12,S,X,ST12
2000-12-13T20:10:02.550000,310,13,P,X,ST13
2000-12-13T20:10:05.280000,310,14,P,X,ST14
2000-12-13T20:10:08.200000,310,15,S,X,ST14
2000-12-13T20:10:03.670000,310,16,P,X,ST15
2000-12-13T20:10:05.620000,310,17,S,X,ST15
2000-12-13T20:10:04.760000,310,18,P,X,ST16
2000-12-13T20:10:07.340000,310,19,S,X,ST16
2000-12-13T20:10:02.690000,310,20,P,X,ST18
2000-12-13T20:10:04.060000,310,21,S,X,ST18
2000-12-13T20:10:02.630000,310,22,P,X,ST19
2000-12-13T20:10:03.820000,310,23,S,X,ST19
2000-12-13T20:10:07.930000,310,24,P,X,ST20
2000-12-13T20:10:05.480000,310,25,P,X,ST21
2000-12-13T20:10:08.060000,310,26,P,X,ST22
2000-12-13T20:10:12.940000,310,27,S,X,ST22
2000-12-13T20:10:06.980000,310,28,S,X,ST23
2000-12-13T20:10:02.420000,310,29,P,X,ST24
2000-12-13T20:10:03.420000,310,30,S,X,ST26
2000-12-13T20:11:08.720000,311,1,S,X,ST0 
2000-12-13T20:11:05.510000,311,2,P,X,ST1 
2000-12-13T20:11:12.760000,311,3,P,X,ST2 
2000-12-13T20:11:03.990000,311,4,P,X,ST4 
2000-12-13T20:11:09.460000,311,5,P,X,ST5 
2000-12-13T20:11:13.050000,311,6,S,X,ST6 
2000-12-13T20:11:08.470000,311,7,S,X,ST7 
2000-12-13T20:11:06.520000,311,8,P,X,ST8 
2000-12-13T20:11:06.090000,311,9,P,X,ST9 
2000-12-13T20:11:09.910000,311,10,S,X,ST9 
2000-12-13T20:11:09.080000,311,11,P,X,ST10
2000-12-13T20:11:14.880000,311,12,S,X,ST10
2000-12-13T20:11:10.850000,311,13,P,X,ST11
2000-12-13T20:11:04.310000,311,14,P,X,ST13
2000-12-13T20:11:10.710000,311,15,S,X,ST14
2000-12-13T20:11:01.960000,311,16,P,X,ST15
2000-12-13T20:11:03.830000,311,17,P,X,ST16
2000-12-13T20:11:05.650000,311,18,S,X,ST16
2000-12-13T20:11:06.440000,311,19,P,X,ST17
2000-12-13T20:11:02.930000,311,20,P,X,ST18
2000-12-13T20:11:03.360000,311,21,P,X,ST19
2000-12-13T20:11:04.970000,311,22,S,X,ST19
2000-12-13T20:11:07.060000,311,23,P,X,ST20
2000-12-13T20:11:04.700000,311,24,P,X,ST21
2000-12-13T20:11:07.230000,311,25,P,X,ST22
2000-12-13T20:11:03.840000,311,26,P,X,ST23
2000-12-13T20:11:04.920000,311,27,P,X,ST24
2000-12-13T20:11:07.730000,311,28,S,X,ST24
2000-12-13T20:11:03.260000,311,29,P,X,ST25
2000-12-13T20:11:04.390000,311,30,P,X,ST26
2000-12-13T20:11:06.770000,311,31,S,X,ST26
2000-12-13T20:12:05.530000,312,1,P,X,ST0 
2000-12-13T20:12:05.520000,312,2,P,X,ST1 
2000-12-13T20:12:08.750000,312,3,S,X,ST1 
2000-12-13T20:12:08.690000,312,4,P,X,ST3 
2000-12-13T20:12:14.290000,312,5,S,X,ST3 
2000-12-13T20:12:03.890000,312,6,P,X,ST4 
2000-12-13T20:12:05.820000,312,7,S,X,ST4 
2000-12-13T20:12:09.530000,312,8,P,X,ST5 
2000-12-13T20:12:15.400000,312,9,S,X,ST5 
2000-12-13T20:12:08.010000,312,10,P,X,ST6 
2000-12-13T20:12:04.620000,312,11,P,X,ST7 
2000-12-13T20:12:06.480000,312,12,P,X,ST8 
2000-12-13T20:12:10.520000,312,13,S,X,ST8 
2000-12-13T20:12:05.960000,312,14,P,X,ST9 
2000-12-13T20:12:09.030000,312,15,P,X,ST10
2000-12-13T20:12:18.210000,312,16,S,X,ST11
2000-12-13T20:12:07.600000,312,17,P,X,ST12
2000-12-13T20:12:12.240000,312,18,S,X,ST12
2000-12-13T20:12:04.350000,312,19,P,X,ST13
2000-12-13T20:12:06.760000,312,20,S,X,ST13
2000-12-13T20:12:02.120000,312,21,P,X,ST15
2000-12-13T20:12:02.970000,312,22,S,X,ST15
2000-12-13T20:12:03.760000,312,23,P,X,ST16
2000-12-13T20:12:06.380000,312,24,P,X,ST17
2000-12-13T20:12:03.100000,312,25,P,X,ST18
2000-12-13T20:12:04.620000,312,26,S,X,ST18
2000-12-13T20:12:03.450000,312,27,P,X,ST19
2000-12-13T20:12:11.310000,312,28,S,X,ST20
2000-12-13T20:12:07.240000,312,29,P,X,ST22
2000-12-13T20:12:11.700000,312,30,S,X,ST22
2000-12-13T20:12:03.730000,312,31,P,X,ST23
2000-12-13T20:12:04.960000,312,32,P,X,ST24
2000-12-13T20:12:07.720000,312,33,S,X,ST24
2000-12-13T20:12:03.350000,312,34,P,X,ST25
2000-12-13T20:12:04.380000,312,35,P,X,ST26
2000-12-13T20:13:03.230000,313,1,P,X,ST0 
2000-12-13T20:13:04.720000,313,2,S,X,ST0 
2000-12-13T20:13:06.330000,313,3,P,X,ST1 
2000-12-13T20:13:09.900000,313,4,S,X,ST1 
2000-12-13T20:13:12.940000,313,5,P,X,ST2 
2000-12-13T20:13:21.020000,313,6,S,X,ST2 
2000-12-13T20:13:09.890000,313,7,P,X,ST3 
2000-12-13T20:13:16.190000,313,8,S,X,ST3 
2000-12-13T20:13:06.050000,313,9,P,X,ST4 
2000-12-13T20:13:09.510000,313,10,S,X,ST4 
2000-12-13T20:13:14.920000,313,11,S,X,ST5 
2000-12-13T20:13:06.950000,313,12,P,X,ST7 
2000-12-13T20:13:11.340000,313,13,S,X,ST7 
2000-12-13T20:13:13.820000,313,14,S,X,ST8 
2000-12-13T20:13:08.630000,313,15,P,X,ST9 
2000-12-13T20:13:13.930000,313,16,S,X,ST9 
2000-12-13T20:13:10.170000,313,17,P,X,ST10
2000-12-13T20:13:12.070000,313,18,P,X,ST11
2000-12-13T20:13:08.350000,313,19,P,X,ST12
2000-12-13T20:13:13.380000,313,20,S,X,ST12
2000-12-13T20:13:05.400000,313,21,P,X,ST14
2000-12-13T20:13:04.090000,313,22,P,X,ST15
2000-12-13T20:13:06.160000,313,23,S,X,ST15
2000-12-13T20:13:03.490000,313,24,P,X,ST17
2000-12-13T20:13:05.230000,313,25,S,X,ST17
2000-12-13T20:13:03.310000,313,26,P,X,ST18
2000-12-13T20:13:03.190000,313,27,P,X,ST19
2000-12-13T20:13:08.170000,313,28,P,X,ST20
2000-12-13T20:13:05.810000,313,29,P,X,ST21
2000-12-13T20:13:09.080000,313,30,S,X,ST21
2000-12-13T20:13:13.430000,313,31,S,X,ST22
2000-12-13T20:13:04.900000,313,32,P,X,ST23
2000-12-13T20:13:02.440000,313,33,P,X,ST24
2000-12-13T20:13:05.020000,313,34,P,X,ST25
2000-12-13T20:13:07.840000,313,35,S,X,ST25
2000-12-13T20:13:02.550000,313,36,P,X,ST26
2000-12-13T20:14:04.080000,314,1,P,X,ST0 
2000-12-13T20:14:06.080000,314,2,S,X,ST0 
2000-12-13T20:14:05.980000,314,3,P,X,ST1 
2000-12-13T20:14:12.750000,314,4,P,X,ST2 
2000-12-13T20:14:06.160000,314,5,P,X,ST4 
2000-12-13T20:14:14.530000,314,6,S,X,ST5 
2000-12-13T20:14:06.720000,314,7,P,X,ST7 
2000-12-13T20:14:11.860000,314,8,S,X,ST7 
2000-12-13T20:14:07.960000,314,9,P,X,ST8 
2000-12-13T20:14:12.870000,314,10,S,X,ST8 
2000-12-13T20:14:08.470000,314,11,P,X,ST9 
2000-12-13T20:14:13.780000,314,12,S,X,ST9 
2000-12-13T20:14:09.880000,314,13,P,X,ST10
2000-12-13T20:14:11.790000,314,14,P,X,ST11
2000-12-13T20:14:08.050000,314,15,P,X,ST12
2000-12-13T20:14:12.850000,314,16,S,X,ST12
2000-12-13T20:14:02.210000,314,17,P,X,ST13
2000-12-13T20:14:03.070000,314,18,S,X,ST13
2000-12-13T20:14:05.360000,314,19,P,X,ST14
2000-12-13T20:14:03.610000,314,20,P,X,ST15
2000-12-13T20:14:06.170000,314,21,S,X,ST17
2000-12-13T20:14:02.270000,314,22,P,X,ST19
2000-12-13T20:14:03.160000,314,23,S,X,ST19
2000-12-13T20:14:12.680000,314,24,S,X,ST20
2000-12-13T20:14:05.390000,314,25,P,X,ST21
2000-12-13T20:14:08.270000,314,26,S,X,ST21
2000-12-13T20:14:08.060000,314,27,P,X,ST22
2000-12-13T20:14:12.930000,314,28,S,X,ST22
2000-12-13T20:14:04.410000,314,29,P,X,ST23
2000-12-13T20:14:06.740000,314,30,S,X,ST23
2000-12-13T20:14:02.360000,314,31,P,X,ST24
2000-12-13T20:14:04.560000,314,32,P,X,ST25
2000-12-13T20:14:07.060000,314,33,S,X,ST25
2000-12-13T20:14:02.470000,314,34,P,X,ST26
2000-12-13T20:15:06.000000,315,1,S,X,ST1 
2000-12-13T20:15:10.980000,315,2,P,X,ST2 
2000-12-13T20:15:07.770000,315,3,P,X,ST3 
2000-12-13T20:15:12.450000,315,4,S,X,ST3 
2000-12-13T20:15:07.550000,315,5,P,X,ST5 
2000-12-13T20:15:05.790000,315,6,P,X,ST6 
2000-12-13T20:15:09.250000,315,7,S,X,ST7 
2000-12-13T20:15:09.800000,315,8,S,X,ST8 
2000-12-13T20:15:07.380000,315,9,P,X,ST9 
2000-12-13T20:15:12.020000,315,10,S,X,ST9 
2000-12-13T20:15:12.890000,315,11,S,X,ST10
2000-12-13T20:15:09.850000,315,12,P,X,ST11
2000-12-13T20:15:06.140000,315,13,P,X,ST12
2000-12-13T20:15:09.650000,315,14,S,X,ST12
2000-12-13T20:15:02.910000,315,15,P,X,ST13
2000-12-13T20:15:04.300000,315,16,S,X,ST13
2000-12-13T20:15:04.480000,315,17,P,X,ST14
2000-12-13T20:15:06.910000,315,18,S,X,ST14
2000-12-13T20:15:03.280000,315,19,P,X,ST15
2000-12-13T20:15:08.840000,315,20,S,X,ST16
2000-12-13T20:15:03.460000,315,21,P,X,ST18
2000-12-13T20:15:03.840000,315,22,S,X,ST19
2000-12-13T20:15:05.950000,315,23,P,X,ST20
2000-12-13T20:15:09.470000,315,24,S,X,ST20
2000-12-13T20:15:03.400000,315,25,P,X,ST21
2000-12-13T20:15:04.920000,315,26,S,X,ST21
2000-12-13T20:15:09.740000,315,27,S,X,ST22
2000-12-13T20:15:02.650000,315,28,P,X,ST23
2000-12-13T20:15:04.340000,315,29,P,X,ST24
2000-12-13T20:15:04.340000,315,30,S,X,ST25
2000-12-13T20:15:04.350000,315,31,P,X,ST26
2000-12-13T20:15:07.570000,315,32,S,X,ST26
2000-12-13T20:16:06.140000,316,1,P,X,ST0 
2000-12-13T20:16:09.630000,316,2,S,X,ST0 
2000-12-13T20:16:03.380000,316,3,P,X,ST1 
2000-12-13T20:16:05.020000,316,4,S,X,ST1 
2000-12-13T20:16:17.210000,316,5,S,X,ST2 
2000-12-13T20:16:06.370000,316,6,P,X,ST4 
2000-12-13T20:16:10.270000,316,7,S,X,ST4 
2000-12-13T20:16:11.310000,316,8,S,X,ST5 
2000-12-13T20:16:05.860000,316,9,P,X,ST6 
2000-12-13T20:16:09.220000,316,10,S,X,ST6 
2000-12-13T20:16:05.580000,316,11,P,X,ST8 
2000-12-13T20:16:07.180000,316,12,P,X,ST9 
2000-12-13T20:16:11.610000,316,13,S,X,ST9 
2000-12-13T20:16:09.330000,316,14,P,X,ST11
2000-12-13T20:16:05.640000,316,15,P,X,ST12
2000-12-13T20:16:08.760000,316,16,S,X,ST12
2000-12-13T20:16:03.550000,316,17,P,X,ST13
2000-12-13T20:16:05.320000,316,18,S,X,ST13
2000-12-13T20:16:04.530000,316,19,P,X,ST14
2000-12-13T20:16:03.580000,316,20,P,X,ST15
2000-12-13T20:16:05.440000,316,21,S,X,ST15
2000-12-13T20:16:06.060000,316,22,P,X,ST16
2000-12-13T20:16:09.580000,316,23,S,X,ST16
2000-12-13T20:16:09.800000,316,24,S,X,ST17
2000-12-13T20:16:04.000000,316,25,P,X,ST18
2000-12-13T20:16:06.110000,316,26,S,X,ST18
2000-12-13T20:16:05.400000,316,27,P,X,ST20
2000-12-13T20:16:05.580000,316,28,P,X,ST22
2000-12-13T20:16:02.230000,316,29,P,X,ST23
2000-12-13T20:16:03.080000,316,30,S,X,ST23
2000-12-13T20:16:02.820000,316,31,P,X,ST25
2000-12-13T20:16:04.020000,316,32,S,X,ST25
2000-12-13T20:16:04.950000,316,33,P,X,ST26
2000-12-13T20:17:12.890000,317,1,P,X,ST0 
2000-12-13T20:17:21.230000,317,2,S,X,ST0 
2000-12-13T20:17:07.190000,317,3,P,X,ST1 
2000-12-13T20:17:11.520000,317,4,S,X,ST1 
2000-12-13T20:17:11.050000,317,5,S,X,ST2 
2000-12-13T20:17:04.250000,317,6,S,X,ST3 
2000-12-13T20:17:11.400000,317,7,P,X,ST4 
2000-12-13T20:17:08.210000,317,8,P,X,ST7 
2000-12-13T20:17:14.000000,317,9,S,X,ST7 
2000-12-13T20:17:06.540000,317,10,P,X,ST8 
2000-12-13T20:17:10.440000,317,11,S,X,ST8 
2000-12-13T20:17:09.470000,317,12,P,X,ST9 
2000-12-13T20:17:02.840000,317,13,P,X,ST10
2000-12-13T20:17:04.100000,317,14,S,X,ST10
2000-12-13T20:17:05.050000,317,15,P,X,ST12
2000-12-13T20:17:08.290000,317,16,S,X,ST12
2000-12-13T20:17:10.330000,317,17,P,X,ST13
2000-12-13T20:17:09.770000,317,18,P,X,ST15
2000-12-13T20:17:12.080000,317,19,P,X,ST16
2000-12-13T20:17:12.770000,317,20,P,X,ST17
2000-12-13T20:17:17.670000,317,21,S,X,ST18
2000-12-13T20:17:10.150000,317,22,P,X,ST19
2000-12-13T20:17:08.450000,317,23,S,X,ST20
2000-12-13T20:17:05.180000,317,24,P,X,ST22
2000-12-13T20:17:08.450000,317,25,P,X,ST23
2000-12-13T20:17:13.860000,317,26,S,X,ST23
2000-12-13T20:17:11.630000,317,27,P,X,ST24
2000-12-13T20:17:08.520000,317,28,P,X,ST25
2000-12-13T20:17:11.700000,317,29,P,X,ST26
2000-12-13T20:18:10.260000,318,1,P,X,ST0 
2000-12-13T20:18:07.330000,318,2,P,X,ST2 
2000-12-13T20:18:11.710000,318,3,S,X,ST2 
2000-12-13T20:18:03.280000,318,4,P,X,ST3 
2000-12-13T20:18:04.800000,318,5,S,X,ST3 
2000-12-13T20:18:11.590000,318,6,S,X,ST6 
2000-12-13T20:18:06.260000,318,7,P,X,ST7 
2000-12-13T20:18:09.940000,318,8,S,X,ST7 
2000-12-13T20:18:06.960000,318,9,S,X,ST8 
2000-12-13T20:18:07.950000,318,10,P,X,ST9 
2000-12-13T20:18:12.700000,318,11,S,X,ST9 
2000-12-13T20:18:04.800000,318,12,S,X,ST10
2000-12-13T20:18:08.550000,318,13,S,X,ST11
2000-12-13T20:18:03.140000,318,14,S,X,ST12
2000-12-13T20:18:07.630000,318,15,P,X,ST13
2000-12-13T20:18:07.350000,318,16,P,X,ST14
2000-12-13T20:18:07.260000,318,17,P,X,ST15
2000-12-13T20:18:09.620000,318,18,P,X,ST16
2000-12-13T20:18:10.010000,318,19,P,X,ST17
2000-12-13T20:18:16.190000,318,20,S,X,ST17
2000-12-13T20:18:08.070000,318,21,P,X,ST18
2000-12-13T20:18:07.540000,318,22,P,X,ST19
2000-12-13T20:18:07.810000,318,23,S,X,ST21
2000-12-13T20:18:05.820000,318,24,P,X,ST23
2000-12-13T20:18:08.980000,318,25,P,X,ST24
2000-12-13T20:18:14.510000,318,26,S,X,ST24
2000-12-13T20:18:06.110000,318,27,P,X,ST25
2000-12-13T20:18:09.010000,318,28,P,X,ST26
2000-12-13T20:19:10.180000,319,1,P,X,ST0 
2000-12-13T20:19:16.440000,319,2,S,X,ST0 
2000-12-13T20:19:04.220000,319,3,P,X,ST1 
2000-12-13T20:19:06.530000,319,4,S,X,ST1 
2000-12-13T20:19:07.890000,319,5,P,X,ST2 
2000-12-13T20:19:12.030000,319,6,S,X,ST2 
2000-12-13T20:19:03.280000,319,7,P,X,ST3 
2000-12-13T20:19:04.790000,319,8,S,X,ST3 
2000-12-13T20:19:09.710000,319,9,P,X,ST4 
2000-12-13T20:19:14.980000,319,10,S,X,ST4 
2000-12-13T20:19:08.090000,319,11,S,X,ST5 
2000-12-13T20:19:07.350000,319,12,P,X,ST6 
2000-12-13T20:19:04.480000,319,13,P,X,ST8 
2000-12-13T20:19:12.520000,319,14,S,X,ST9 
2000-12-13T20:19:03.340000,319,15,P,X,ST10
2000-12-13T20:19:04.880000,319,16,S,X,ST10
2000-12-13T20:19:05.320000,319,17,P,X,ST11
2000-12-13T20:19:09.710000,319,18,S,X,ST11
2000-12-13T20:19:02.370000,319,19,P,X,ST12
2000-12-13T20:19:07.530000,319,20,P,X,ST13
2000-12-13T20:19:07.410000,319,21,P,X,ST14
2000-12-13T20:19:07.180000,319,22,P,X,ST15
2000-12-13T20:19:07.940000,319,23,P,X,ST18
2000-12-13T20:19:11.860000,319,24,S,X,ST19
2000-12-13T20:19:04.990000,319,25,P,X,ST21
2000-12-13T20:19:02.260000,319,26,P,X,ST22
2000-12-13T20:19:05.770000,319,27,P,X,ST23
2000-12-13T20:19:09.130000,319,28,S,X,ST23
2000-12-13T20:19:08.900000,319,29,P,X,ST24
2000-12-13T20:19:05.980000,319,30,P,X,ST25
2000-12-13T20:19:08.970000,319,31,P,X,ST26
2000-12-13T20:19:14.460000,319,32,S,X,ST26
2000-12-13T20:20:09.590000,320,1,P,X,ST0 
2000-12-13T20:20:15.580000,320,2,S,X,ST0 
2000-12-13T20:20:04.000000,320,3,P,X,ST1 
2000-12-13T20:20:08.070000,320,4,P,X,ST2 
2000-12-13T20:20:13.160000,320,5,S,X,ST2 
2000-12-13T20:20:03.510000,320,6,P,X,ST3 
2000-12-13T20:20:08.350000,320,7,P,X,ST4 
2000-12-13T20:20:13.550000,320,8,S,X,ST4 
2000-12-13T20:20:05.240000,320,9,P,X,ST7 
2000-12-13T20:20:03.590000,320,10,P,X,ST8 
2000-12-13T20:20:03.890000,320,11,P,X,ST10
2000-12-13T20:20:05.670000,320,12,P,X,ST11
2000-12-13T20:20:04.400000,320,13,S,X,ST12
2000-12-13T20:20:07.130000,320,14,P,X,ST13
2000-12-13T20:20:11.490000,320,15,S,X,ST13
2000-12-13T20:20:06.590000,320,16,P,X,ST14
2000-12-13T20:20:06.510000,320,17,P,X,ST15
2000-12-13T20:20:08.860000,320,18,P,X,ST16
2000-12-13T20:20:14.450000,320,19,S,X,ST16
2000-12-13T20:20:09.530000,320,20,P,X,ST17
2000-12-13T20:20:07.300000,320,21,P,X,ST18
2000-12-13T20:20:06.890000,320,22,P,X,ST19
2000-12-13T20:20:11.020000,320,23,S,X,ST19
2000-12-13T20:20:02.430000,320,24,P,X,ST20
2000-12-13T20:20:03.200000,320,25,S,X,ST20
2000-12-13T20:20:04.460000,320,26,P,X,ST21
2000-12-13T20:20:13.600000,320,27,S,X,ST24
2000-12-13T20:20:05.420000,320,28,P,X,ST25
2000-12-13T20:20:08.440000,320,29,P,X,ST26
2000-12-13T20:20:13.530000,320,30,S,X,ST26
2000-12-13T20:21:10.220000,321,1,P,X,ST0 
2000-12-13T20:21:03.350000,321,2,P,X,ST3 
2000-12-13T20:21:09.200000,321,3,P,X,ST4 
2000-12-13T20:21:05.170000,321,4,P,X,ST5 
2000-12-13T20:21:07.990000,321,5,S,X,ST5 
2000-12-13T20:21:07.350000,321,6,P,X,ST6 
2000-12-13T20:21:06.180000,321,7,P,X,ST7 
2000-12-13T20:21:09.760000,321,8,S,X,ST7 
2000-12-13T20:21:04.500000,321,9,P,X,ST8 
2000-12-13T20:21:06.890000,321,10,S,X,ST8 
2000-12-13T20:21:07.880000,321,11,P,X,ST9 
2000-12-13T20:21:12.670000,321,12,S,X,ST9 
2000-12-13T20:21:03.340000,321,13,P,X,ST10
2000-12-13T20:21:05.380000,321,14,P,X,ST11
2000-12-13T20:21:02.260000,321,15,P,X,ST12
2000-12-13T20:21:02.980000,321,16,S,X,ST12
2000-12-13T20:21:12.030000,321,17,S,X,ST13
2000-12-13T20:21:06.570000,321,18,P,X,ST14
2000-12-13T20:21:10.500000,321,19,S,X,ST14
2000-12-13T20:21:07.130000,321,20,P,X,ST15
2000-12-13T20:21:11.810000,321,21,S,X,ST15
2000-12-13T20:21:09.600000,321,22,P,X,ST16
2000-12-13T20:21:09.950000,321,23,P,X,ST17
2000-12-13T20:21:16.140000,321,24,S,X,ST17
2000-12-13T20:21:12.840000,321,25,S,X,ST18
2000-12-13T20:21:07.430000,321,26,P,X,ST19
2000-12-13T20:21:03.840000,321,27,S,X,ST20
2000-12-13T20:21:04.980000,321,28,P,X,ST21
2000-12-13T20:21:07.650000,321,29,S,X,ST21
2000-12-13T20:21:02.290000,321,30,P,X,ST22
2000-12-13T20:21:05.770000,321,31,P,X,ST23
2000-12-13T20:21:09.110000,321,32,S,X,ST23
2000-12-13T20:21:14.440000,321,33,S,X,ST24
