evid,latitude,longitude,depth,time,mag
753,35.6544,-117.4869,3.55,2000-12-14T03:33:00.960000,1.0
754,35.9492,-117.6861,4.78,2000-12-14T03:34:00.880000,1.0
755,35.6257,-117.4380,6.25,2000-12-14T03:35:01.110000,1.0
756,35.9259,-117.7220,5.94,2000-12-14T03:36:01.110000,1.0
757,35.8927,-117.7057,5.32,2000-12-14T03:37:01.010000,1.0
758,35.6755,-117.5139,4.37,2000-12-14T03:38:01.040000,1.0
759,35.5640,-117.3106,5.62,2000-12-14T03:39:01.120000,1.0
760,35.9604,-117.6982,6.00,2000-12-14T03:40:00.990000,1.0
761,35.8899,-117.7005,6.57,2000-12-14T03:41:01.060000,1.0
762,35.9399,-117.6862,5.08,2000-12-14T03:42:00.920000,1.0
763,35.7356,-117.5266,5.92,2000-12-14T03:43:00.970000,1.0
764,35.9029,-117.6956,6.93,2000-12-14T03:44:00.990000,1.0
765,35.9160,-117.6955,4.99,2000-12-14T03:45:00.960000,1.0
766,35.9542,-117.6854,4.25,2000-12-14T03:46:00.910000,1.0
767,35.9755,-117.6561,3.24,2000-12-14T03:47:00.820000,1.0
768,35.6681,-117.5213,6.20,2000-12-14T03:48:01.030000,1.0
769,35.7084,-117.5572,9.00,2000-12-14T03:49:01.020000,1.0
770,36.0503,-117.8555,3.42,2000-12-14T03:50:01.030000,1.0
771,35.6269,-117.4471,5.21,2000-12-14T03:51:01.000000,1.0
772,35.8953,-117.6856,7.47,2000-12-14T03:52:01.000000,1.0
773,35.9435,-117.6641,4.64,2000-12-14T03:53:00.960000,1.0
774,35.9332,-117.6856,5.00,2000-12-14T03:54:00.920000,1.0
775,35.6346,-117.4252,5.36,2000-12-14T03:55:01.000000,1.0
776,35.9116,-117.7487,5.94,2000-12-14T03:56:00.990000,1.0
777,35.8731,-117.6721,7.74,2000-12-14T03:57:01.010000,1.0
778,35.6459,-117.4377,6.58,2000-12-14T03:58:01.030000,1.0
779,35.9826,-117.6595,4.31,2000-12-14T03:59:00.870000,1.0
780,35.9201,-117.6869,5.05,2000-12-14T04:00:00.950000,1.0
781,35.9558,-117.6772,5.70,2000-12-14T04:01:01.070000,1.0
782,35.9102,-117.6951,9.50,2000-12-14T04:02:01.000000,1.0
783,35.9453,-117.6933,4.78,2000-12-14T04:03:00.930000,1.0
784,35.9099,-117.6939,5.46,2000-12-14T04:04:00.950000,1.0
785,35.5984,-117.5922,1.99,2000-12-14T04:05:00.740000,1.0
786,35.6660,-117.5283,8.80,2000-12-14T04:06:01.160000,1.0
787,35.9018,-117.6729,5.30,2000-12-14T04:07:00.990000,1.0
788,35.6064,-117.5790,3.49,2000-12-14T04:08:00.940000,1.0
789,35.9544,-117.6842,4.34,2000-12-14T04:09:00.880000,1.0
790,35.8719,-117.6945,5.53,2000-12-14T04:10:01.050000,1.0
791,35.9042,-117.6911,6.76,2000-12-14T04:11:00.990000,1.0
792,35.6882,-117.4688,4.74,2000-12-14T04:12:00.990000,1.0
793,35.6916,-117.4746,3.86,2000-12-14T04:13:00.940000,1.0
794,36.0702,-117.8363,1.72,2000-12-14T04:14:00.760000,1.0
795,36.0553,-117.8408,3.25,2000-12-14T04:15:00.920000,1.0
796,36.0609,-117.8485,3.34,2000-12-14T04:16:00.910000,1.0
797,35.7027,-117.5833,7.07,2000-12-14T04:17:01.070000,1.0
798,35.7789,-117.5469,5.72,2000-12-14T04:18:00.940000,1.0
799,35.6237,-117.4528,3.18,2000-12-14T04:19:01.140000,1.0
800,36.0725,-117.8347,2.55,2000-12-14T04:20:00.960000,1.0
801,35.9433,-117.6926,5.06,2000-12-14T04:21:00.940000,1.0
802,35.9339,-117.6775,5.50,2000-12-14T04:22:00.930000,1.0
803,35.8733,-117.6860,9.74,2000-12-14T04:23:00.930000,1.0
804,35.8959,-117.7259,6.98,2000-12-14T04:24:01.050000,1.0
805,35.8825,-117.7023,5.41,2000-12-14T04:25:01.020000,1.0
806,35.7074,-117.5016,4.26,2000-12-14T04:26:00.900000,1.0
807,36.0529,-117.8400,2.87,2000-12-14T04:27:00.930000,1.0
808,35.9755,-117.6644,5.70,2000-12-14T04:28:01.010000,1.0
809,35.6332,-117.4277,3.83,2000-12-14T04:29:01.010000,1.0
810,35.6997,-117.5227,6.74,2000-12-14T04:30:01.090000,1.0
811,35.9124,-117.7265,5.16,2000-12-14T04:31:00.980000,1.0
812,35.9291,-117.7152,5.43,2000-12-14T04:32:01.040000,1.0
813,35.6256,-117.4466,5.26,2000-12-14T04:33:01.060000,1.0
814,35.5986,-117.3925,7.58,2000-12-14T04:34:01.000000,1.0
815,35.9416,-117.6789,4.96,2000-12-14T04:35:01.060000,1.0
816,35.6094,-117.4732,4.50,2000-12-14T04:36:01.070000,1.0
817,35.9071,-117.7134,6.04,2000-12-14T04:37:01.070000,1.0
818,35.7250,-117.5467,4.89,2000-12-14T04:38:00.960000,1.0
819,35.6955,-117.5166,6.05,2000-12-14T04:39:01.030000,1.0
820,35.8746,-117.7022,10.26,2000-12-14T04:40:00.920000,1.0
821,35.6473,-117.4599,6.68,2000-12-14T04:41:01.070000,1.0
822,35.7030,-117.4974,6.46,2000-12-14T04:42:01.000000,1.0
823,35.6909,-117.4911,8.01,2000-12-14T04:43:01.140000,1.0
824,35.9212,-117.6997,5.88,2000-12-14T04:44:01.030000,1.0
825,35.5806,-117.3441,4.92,2000-12-14T04:45:01.210000,1.0
826,35.9758,-117.6503,4.19,2000-12-14T04:46:00.880000,1.0
827,35.6098,-117.4028,6.97,2000-12-14T04:47:01.110000,1.0
828,35.9195,-117.6860,4.86,2000-12-14T04:48:00.900000,1.0
829,35.6091,-117.3888,6.16,2000-12-14T04:49:01.110000,1.0
830,35.6970,-117.5194,6.80,2000-12-14T04:50:01.060000,1.0
831,35.6680,-117.4703,4.08,2000-12-14T04:51:00.970000,1.0
832,35.6800,-117.4781,3.24,2000-12-14T04:52:00.900000,1.0
833,35.9398,-117.6974,5.30,2000-12-14T04:53:00.970000,1.0
834,35.6301,-117.4460,5.45,2000-12-14T04:54:01.040000,1.0
835,35.6808,-117.4877,1.46,2000-12-14T04:55:00.960000,1.0
836,35.6873,-117.4801,5.32,2000-12-14T04:56:00.970000,1.0
837,35.6025,-117.4321,7.60,2000-12-14T04:57:01.030000,1.0
838,35.7186,-117.5169,4.15,2000-12-14T04:58:00.910000,1.0
839,35.6771,-117.4930,2.39,2000-12-14T04:59:01.000000,1.0
840,35.7403,-117.5484,7.47,2000-12-14T05:00:01.040000,1.0
841,35.8909,-117.7021,5.59,2000-12-14T05:01:01.070000,1.0
842,36.0620,-117.8445,3.72,2000-12-14T05:02:00.990000,1.0
843,35.9927,-117.6707,2.82,2000-12-14T05:03:00.950000,1.0
844,35.9153,-117.6832,5.54,2000-12-14T05:04:00.970000,1.0
845,35.6726,-117.4751,3.92,2000-12-14T05:05:00.970000,1.0
846,35.6837,-117.4902,1.27,2000-12-14T05:06:00.960000,1.0
847,35.6076,-117.4639,4.43,2000-12-14T05:07:01.140000,1.0
848,35.8662,-117.6755,9.70,2000-12-14T05:08:00.960000,1.0
849,35.5690,-117.3410,5.75,2000-12-14T05:09:01.120000,1.0
850,35.9183,-117.6813,4.99,2000-12-14T05:10:00.960000,1.0
851,35.7092,-117.5434,6.93,2000-12-14T05:11:01.050000,1.0
852,35.6078,-117.3906,6.97,2000-12-14T05:12:01.090000,1.0
853,36.0247,-117.8470,3.01,2000-12-14T05:13:01.000000,1.0
854,36.0754,-117.8432,3.44,2000-12-14T05:14:00.960000,1.0
855,35.9118,-117.6726,4.90,2000-12-14T05:15:00.920000,1.0
856,35.7535,-117.5655,5.39,2000-12-14T05:16:00.990000,1.0
857,35.6732,-117.5051,5.10,2000-12-14T05:17:00.970000,1.0
858,35.9339,-117.6965,5.21,2000-12-14T05:18:00.980000,1.0
859,36.0584,-117.8348,3.42,2000-12-14T05:19:01.210000,1.0
860,35.6707,-117.5070,7.61,2000-12-14T05:20:01.110000,1.0
861,35.6860,-117.5094,6.69,2000-12-14T05:21:01.090000,1.0
862,35.9302,-117.6868,5.68,2000-12-14T05:22:01.010000,1.0
863,35.6650,-117.5276,6.71,2000-12-14T05:23:01.070000,1.0
864,35.6665,-117.4758,5.50,2000-12-14T05:24:01.060000,1.0
865,35.6727,-117.4857,4.96,2000-12-14T05:25:01.010000,1.0
866,35.9023,-117.7078,8.26,2000-12-14T05:26:01.000000,1.0
867,35.9748,-117.6627,4.42,2000-12-14T05:27:01.030000,1.0
868,35.6910,-117.4786,5.05,2000-12-14T05:28:00.940000,1.0
869,35.5779,-117.3434,5.62,2000-12-14T05:29:01.130000,1.0
870,35.9194,-117.6967,5.29,2000-12-14T05:30:00.950000,1.0
871,35.6786,-117.4735,4.19,2000-12-14T05:31:00.950000,1.0
872,36.0572,-117.8487,3.50,2000-12-14T05:32:00.980000,1.0
873,35.6703,-117.4939,4.77,2000-12-14T05:33:01.010000,1.0
874,35.9114,-117.6826,5.04,2000-12-14T05:34:00.980000,1.0
875,35.9180,-117.6941,5.56,2000-12-14T05:35:01.030000,1.0
876,35.9190,-117.6760,3.60,2000-12-14T05:36:00.990000,1.0
877,35.6476,-117.4378,6.31,2000-12-14T05:37:01.050000,1.0
878,35.6702,-117.4857,1.17,2000-12-14T05:38:00.960000,1.0
879,35.5648,-117.3136,4.82,2000-12-14T05:39:01.110000,1.0
880,35.5748,-117.6229,3.66,2000-12-14T05:40:00.900000,1.0
881,35.9082,-117.6954,6.96,2000-12-14T05:41:01.010000,1.0
882,35.7115,-117.5307,6.63,2000-12-14T05:42:01.060000,1.0
883,35.9109,-117.6784,5.49,2000-12-14T05:43:00.940000,1.0
884,35.6261,-117.4341,6.80,2000-12-14T05:44:01.030000,1.0
885,35.8764,-117.6999,5.99,2000-12-14T05:45:01.040000,1.0
886,35.7493,-117.5279,5.30,2000-12-14T05:46:00.940000,1.0
887,35.9502,-117.6933,4.59,2000-12-14T05:47:00.900000,1.0
888,35.9427,-117.6883,5.41,2000-12-14T05:48:01.040000,1.0
889,35.6784,-117.5323,8.49,2000-12-14T05:49:01.000000,1.0
890,36.0361,-117.8585,3.49,2000-12-14T05:50:01.230000,1.0
891,35.7144,-117.4977,5.46,2000-12-14T05:51:00.950000,1.0
892,35.7268,-117.5474,7.10,2000-12-14T05:52:01.070000,1.0
893,35.7641,-117.5606,6.33,2000-12-14T05:53:01.030000,1.0
894,35.9384,-117.7079,6.53,2000-12-14T05:54:01.010000,1.0
895,35.9720,-117.6507,3.56,2000-12-14T05:55:00.950000,1.0
896,35.6840,-117.5309,6.51,2000-12-14T05:56:01.040000,1.0
897,35.7331,-117.5484,8.35,2000-12-14T05:57:01.050000,1.0
898,35.7286,-117.5222,4.12,2000-12-14T05:58:00.960000,1.0
899,35.5675,-117.3142,5.17,2000-12-14T05:59:01.090000,1.0
900,35.9022,-117.6937,6.41,2000-12-14T06:00:00.960000,1.0
901,35.9343,-117.7094,4.86,2000-12-14T06:01:00.950000,1.0
902,35.9157,-117.7198,5.77,2000-12-14T06:02:00.960000,1.0
903,35.9272,-117.6815,4.36,2000-12-14T06:03:00.890000,1.0
904,35.5909,-117.5861,3.03,2000-12-14T06:04:00.860000,1.0
905,35.9160,-117.6911,5.45,2000-12-14T06:05:00.940000,1.0
906,35.8794,-117.6971,7.59,2000-12-14T06:06:01.000000,1.0
907,35.6048,-117.3943,6.85,2000-12-14T06:07:01.070000,1.0
908,35.9183,-117.7149,7.10,2000-12-14T06:08:01.010000,1.0
909,35.6886,-117.4696,4.01,2000-12-14T06:09:00.930000,1.0
910,35.6282,-117.4386,5.60,2000-12-14T06:10:01.060000,1.0
911,36.0718,-117.8111,2.79,2000-12-14T06:11:01.030000,1.0
912,35.6164,-117.4009,5.77,2000-12-14T06:12:00.960000,1.0
913,36.0670,-117.8349,3.96,2000-12-14T06:13:01.060000,1.0
914,35.9030,-117.6731,5.42,2000-12-14T06:14:00.980000,1.0
915,35.8950,-117.6749,9.67,2000-12-14T06:15:00.880000,1.0
916,35.6902,-117.4703,4.40,2000-12-14T06:16:00.950000,1.0
917,35.8989,-117.6892,5.84,2000-12-14T06:17:01.020000,1.0
918,35.9199,-117.7298,5.87,2000-12-14T06:18:00.980000,1.0
919,35.9346,-117.6891,5.09,2000-12-14T06:19:00.920000,1.0
920,35.7552,-117.5543,3.95,2000-12-14T06:20:00.940000,1.0
921,36.0378,-117.8471,3.58,2000-12-14T06:21:01.090000,1.0
922,35.5792,-117.6198,4.14,2000-12-14T06:22:00.960000,1.0
923,36.0598,-117.8402,3.44,2000-12-14T06:23:01.100000,1.0
924,35.9090,-117.7244,6.78,2000-12-14T06:24:00.980000,1.0
925,35.9293,-117.7190,5.11,2000-12-14T06:25:00.990000,1.0
926,35.8909,-117.6567,7.14,2000-12-14T06:26:01.090000,1.0
927,35.9341,-117.6870,7.32,2000-12-14T06:27:01.080000,1.0
928,35.7405,-117.5583,3.88,2000-12-14T06:28:00.960000,1.0
929,35.9007,-117.7101,8.09,2000-12-14T06:29:00.960000,1.0
930,35.7553,-117.5705,5.60,2000-12-14T06:30:01.020000,1.0
931,36.0447,-117.8577,3.26,2000-12-14T06:31:01.050000,1.0
932,35.6866,-117.4943,4.54,2000-12-14T06:32:00.990000,1.0
933,35.9186,-117.7271,4.92,2000-12-14T06:33:00.980000,1.0
934,35.9667,-117.6984,4.76,2000-12-14T06:34:00.930000,1.0
935,35.6454,-117.4488,2.01,2000-12-14T06:35:01.000000,1.0
936,35.6655,-117.5047,9.03,2000-12-14T06:36:01.120000,1.0
937,36.0536,-117.8386,3.30,2000-12-14T06:37:01.000000,1.0
938,35.9782,-117.6582,3.66,2000-12-14T06:38:00.820000,1.0
939,35.7198,-117.5471,5.17,2000-12-14T06:39:00.980000,1.0
940,35.5865,-117.3532,4.89,2000-12-14T06:40:01.130000,1.0
941,35.8910,-117.7093,5.34,2000-12-14T06:41:00.990000,1.0
942,35.8938,-117.6617,7.12,2000-12-14T06:42:01.030000,1.0
943,35.8883,-117.6926,6.35,2000-12-14T06:43:01.040000,1.0
944,35.7540,-117.5442,4.82,2000-12-14T06:44:00.940000,1.0
945,35.7276,-117.5351,4.28,2000-12-14T06:45:00.970000,1.0
946,35.6877,-117.4989,5.52,2000-12-14T06:46:01.000000,1.0
947,35.6834,-117.4732,3.54,2000-12-14T06:47:00.990000,1.0
948,36.0539,-117.8382,1.45,2000-12-14T06:48:00.860000,1.0
949,35.8718,-117.6662,9.08,2000-12-14T06:49:00.950000,1.0
950,35.8899,-117.6862,5.61,2000-12-14T06:50:01.010000,1.0
951,35.6212,-117.4010,5.69,2000-12-14T06:51:01.200000,1.0
952,35.9215,-117.6856,5.36,2000-12-14T06:52:00.980000,1.0
953,35.5735,-117.6056,4.30,2000-12-14T06:53:00.960000,1.0
954,35.6562,-117.4903,5.02,2000-12-14T06:54:01.010000,1.0
955,35.6912,-117.4932,4.00,2000-12-14T06:55:00.990000,1.0
956,35.8953,-117.6700,7.70,2000-12-14T06:56:00.970000,1.0
957,35.9332,-117.7111,5.05,2000-12-14T06:57:00.960000,1.0
958,35.9320,-117.6949,5.37,2000-12-14T06:58:00.940000,1.0
959,35.7505,-117.5575,4.59,2000-12-14T06:59:00.940000,1.0
960,35.7366,-117.5553,3.39,2000-12-14T07:00:00.970000,1.0
961,35.6037,-117.5770,4.33,2000-12-14T07:01:01.090000,1.0
962,35.9276,-117.7115,6.79,2000-12-14T07:02:00.920000,1.0
963,35.5895,-117.3551,4.91,2000-12-14T07:03:01.400000,1.0
964,35.7650,-117.5597,6.17,2000-12-14T07:04:01.030000,1.0
965,35.6772,-117.5147,8.29,2000-12-14T07:05:01.070000,1.0
966,35.6027,-117.4258,6.92,2000-12-14T07:06:01.010000,1.0
967,35.9489,-117.6874,4.75,2000-12-14T07:07:00.940000,1.0
968,35.7196,-117.5423,4.92,2000-12-14T07:08:01.000000,1.0
969,35.6771,-117.4821,4.36,2000-12-14T07:09:00.960000,1.0
970,35.6716,-117.5097,6.92,2000-12-14T07:10:01.120000,1.0
971,35.6647,-117.4583,4.68,2000-12-14T07:11:01.000000,1.0
972,35.6689,-117.4854,1.88,2000-12-14T07:12:00.920000,1.0
973,35.9199,-117.6830,5.20,2000-12-14T07:13:00.950000,1.0
974,35.6138,-117.5882,4.27,2000-12-14T07:14:01.180000,1.0
975,35.7367,-117.5292,5.12,2000-12-14T07:15:00.960000,1.0
976,35.6877,-117.5242,5.71,2000-12-14T07:16:01.010000,1.0
977,35.7071,-117.5060,6.78,2000-12-14T07:17:01.060000,1.0
978,35.6695,-117.4775,5.10,2000-12-14T07:18:00.990000,1.0
979,35.6043,-117.5840,3.70,2000-12-14T07:19:01.070000,1.0
980,35.9241,-117.7217,5.23,2000-12-14T07:20:01.010000,1.0
981,35.6483,-117.4573,3.45,2000-12-14T07:21:01.040000,1.0
982,35.9447,-117.6872,4.39,2000-12-14T07:22:00.910000,1.0
983,35.6965,-117.5224,5.79,2000-12-14T07:23:01.070000,1.0
984,35.8964,-117.7347,6.96,2000-12-14T07:24:00.950000,1.0
985,35.6788,-117.4825,4.57,2000-12-14T07:25:00.980000,1.0
986,35.9224,-117.6821,5.11,2000-12-14T07:26:01.000000,1.0
987,35.6587,-117.5190,8.35,2000-12-14T07:27:01.080000,1.0
988,35.6547,-117.4598,2.08,2000-12-14T07:28:00.920000,1.0
989,36.0708,-117.8243,1.48,2000-12-14T07:29:00.940000,1.0
990,35.8751,-117.6854,9.46,2000-12-14T07:30:00.930000,1.0
991,35.7561,-117.5618,6.19,2000-12-14T07:31:01.040000,1.0
992,35.8269,-117.6303,4.87,2000-12-14T07:32:01.130000,1.0
993,35.9338,-117.6843,4.10,2000-12-14T07:33:00.880000,1.0
994,35.6730,-117.4706,3.54,2000-12-14T07:34:00.960000,1.0
995,35.8778,-117.6936,6.08,2000-12-14T07:35:01.040000,1.0
996,35.9598,-117.6842,5.08,2000-12-14T07:36:00.910000,1.0
997,35.9352,-117.6896,5.19,2000-12-14T07:37:00.910000,1.0
998,35.9318,-117.6825,5.02,2000-12-14T07:38:00.920000,1.0
999,35.7060,-117.4996,6.18,2000-12-14T07:39:01.060000,1.0
1000,35.6583,-117.4857,5.47,2000-12-14T07:40:01.030000,1.0
