lonR,latR,depR
-117.69662,35.90243,4.543
-117.47697,35.66706,1.942
-117.69312,35.92057,4.843
-117.66783,35.87415,8.984
-117.66819,35.87409,8.981
-117.69293,35.94001,3.82
-117.45526,35.61021,4.738
-117.49623,35.64316,6.133
-117.51911,35.67573,8.473
-117.85175,36.05456,3.584
-117.70453,35.91957,4.473
-117.68883,35.90096,4.284
-117.54333,35.67904,8.504
-117.84544,36.02187,2.974
-117.58132,35.70975,6.023
-117.68981,35.9132,4.553
-117.41767,35.62185,5.568
-117.69509,35.87331,8.221
-117.71459,35.89598,9.101
-117.48713,35.68708,6.672
-117.69332,35.94301,4.073
-117.524,35.69878,8.062
-117.8366,36.06829,3.031
-117.67504,35.90943,3.881
-117.73879,35.92301,5.995
-117.47784,35.67244,4.925
-117.67526,35.90021,4.386
-117.70793,35.9554,4.388
-117.50799,35.6705,6.048
-117.4774,35.6732,5.086
-117.54495,35.70085,7.566
-117.51209,35.69833,7.707
-117.68371,35.88547,3.553
-117.85239,36.05756,3.856
-117.67129,35.88507,7.694
-117.49085,35.69874,7.057
-117.68776,35.95098,4.231
-117.70671,35.96231,3.976
-117.5179,35.67427,8.569
-117.43116,35.62704,4.408
-117.56805,35.76257,5.696
-117.59489,35.60297,4.753
-117.43551,35.63605,4.903
-117.52948,35.66119,9.302
-117.56423,35.7199,9.086
-117.70674,35.93043,4.579
-117.44323,35.64039,6.44
-117.7273,35.92172,4.558
-117.71852,35.9137,6.672
-117.71829,35.91355,6.729
-117.67509,35.98118,2.6
-117.45111,35.64488,2.762
-117.71819,35.91322,6.713
-117.69042,35.88395,7.416
-117.71832,35.91327,6.694
-117.67869,35.8967,3.408
-117.5021,35.70643,8.778
-117.56789,35.73438,9.577
-117.69556,35.94902,5.288
-117.54202,35.71799,5.809
-117.68445,35.88549,3.506
-117.71186,35.87861,4.239
-117.67449,35.90933,3.308
-117.51783,35.69795,9.015
-117.57253,35.77646,9.636
-117.69507,35.92158,7.061
-117.54658,35.7124,5.308
-117.68041,35.85644,8.05
-117.69371,35.94218,4.025
-117.70236,35.90487,8.434
-117.69676,35.91277,5.064
-117.4533,35.61134,4.075
-117.47101,35.68263,6.337
-117.70228,35.90477,8.451
-117.71845,35.91307,6.451
-117.72629,35.91391,6.907
-117.56406,35.72168,8.987
-117.68739,35.8999,4.506
-117.5039,35.66628,5.803
-117.45702,35.64998,1.433
-117.51085,35.67416,7.727
-117.8527,36.05448,3.648
-117.6919,35.89549,4.375
-117.58245,35.60812,5.876
-117.48887,35.6504,6.694
-117.48147,35.67024,4.668
-117.57831,35.60548,5.805
-117.45834,35.63622,5.803
-117.85504,36.06664,3.235
-117.67883,35.89015,4.595
-117.69493,35.92207,4.232
-117.56418,35.72111,8.961
-117.6938,35.94305,4.06
-117.6929,35.88126,7.384
-117.70401,35.9556,4.995
-117.6993,35.8953,5.982
-117.46837,35.60424,4.386
-117.6669,35.9787,3.475
-117.46878,35.66926,7.131
-117.45279,35.64702,4.707
-117.4317,35.62576,7.343
-117.49168,35.67804,5.161
-117.67717,35.91851,3.831
-117.45093,35.62144,5.374
-117.55261,35.68187,8.402
-117.84135,36.06412,3.454
-117.84118,36.06392,3.449
-117.70081,35.8657,5.365
-117.73438,35.91793,4.195
-117.84121,36.0641,3.492
-117.67764,35.98441,2.827
-117.42207,35.59561,5.47
-117.60046,35.59649,4.721
-117.69645,35.91118,4.572
-117.67739,35.98445,2.824
-117.54113,35.71349,7.931
-117.43057,35.59971,5.62
-117.50266,35.6648,6.377
-117.42161,35.59037,5.757
-117.47506,35.66917,5.069
-117.69905,35.88696,2.92
-117.67524,35.90068,4.439
-117.49176,35.64675,6.831
-117.55015,35.70343,8.7
-117.5326,35.68601,8.768
-117.45241,35.61155,4.502
-117.54637,35.72914,6.139
-117.45169,35.64194,3.775
-117.6672,35.97912,3.587
-117.52375,35.67582,8.882
-117.69401,35.90488,5.062
-117.84508,36.02817,3.73
-117.8534,36.06184,3.817
-117.32952,35.56264,3.008
-117.34218,35.56921,3.378
-117.71254,35.87899,4.331
-117.85202,36.05483,3.714
-117.69043,35.9066,5.138
-117.45208,35.64286,4.419
-117.69244,35.88193,7.299
-117.69048,35.91509,4.72
-117.67702,35.86828,7.28
-117.45929,35.65095,6.712
-117.66856,35.98076,3.177
-117.5287,35.65956,8.06
-117.85051,36.05382,3.587
-117.70254,35.95818,4.427
-117.85377,36.05785,3.868
-117.44509,35.64445,5.252
-117.55006,35.70281,8.704
-117.34992,35.57407,3.908
-117.68951,35.88396,7.209
-117.34975,35.57418,3.902
-117.68875,35.88,4.412
-117.56275,35.71312,5.943
-117.52611,35.68232,7.726
-117.55392,35.74332,2.925
-117.50127,35.6564,4.916
-117.43819,35.6306,3.817
-117.56247,35.71295,5.494
-117.69046,35.90586,4.773
-117.43066,35.6234,7.255
-117.4515,35.64859,3.403
-117.44491,35.63739,3.523
-117.55706,35.7178,5.903
-117.57207,35.75297,6.955
-117.55716,35.71772,5.96
-117.85019,36.05582,2.742
-117.69856,35.88258,6.945
-117.51903,35.72009,3.76
-117.6977,35.93783,4.335
-117.50953,35.66589,5.265
-117.35012,35.57496,3.841
-117.50061,35.65506,4.412
-117.45593,35.64216,3.566
-117.35027,35.57519,3.744
-117.51934,35.66568,8.838
-117.46465,35.67555,0.987
-117.8583,36.04283,3.873
-117.69526,35.87437,4.471
-117.55008,35.73136,6.803
-117.50159,35.6566,4.538
-117.73414,35.91394,5.612
-117.50064,35.65627,4.987
-117.41312,35.58344,5.888
-117.69733,35.87312,7.919
-117.44144,35.61954,6.586
-117.5502,35.70386,8.671
-117.707,35.92248,3.854
-117.67459,35.89989,4.405
-117.47239,35.66433,6.902
-117.86166,36.0447,4.011
-117.48238,35.68461,6.666
-117.50954,35.66537,5.282
-117.56741,35.70614,8.337
-117.44952,35.64138,2.815
-117.70689,35.92231,3.845
-117.57919,35.76278,7.116
-117.70026,35.91622,4.928
-117.52036,35.66553,8.827
-117.7184,35.8948,5.734
-117.53155,35.68262,9.241
-117.41755,35.6179,4.405
-117.50972,35.70845,6.43
-117.67575,35.87195,4.544
-117.6671,35.87179,8.779
-117.45449,35.64072,3.896
-117.68173,35.89886,4.143
-117.47214,35.6697,4.315
-117.84492,36.05758,3.263
-117.51975,35.65303,8.81
-117.67089,35.97348,3.175
-117.60072,35.59685,4.674
-117.44464,35.61371,5.17
-117.84536,36.05853,3.419
-117.52652,35.66564,9.255
-117.54976,35.71559,5.426
-117.69543,35.89357,7.668
-117.50385,35.70697,5.236
-117.51758,35.67323,8.551
-117.58385,35.76946,5.534
-117.67822,35.97065,2.677
-117.8408,36.06368,3.417
-117.67698,35.93576,4.333
-117.7211,35.91939,3.93
-117.58582,35.76772,6.114
-117.58397,35.76446,6.78
-117.51159,35.70295,8.752
-117.70386,35.95559,4.675
-117.45847,35.65095,3.591
-117.68893,35.88378,7.457
-117.71091,35.87678,4.148
-117.44235,35.62263,6.731
-117.7113,35.87811,4.284
-117.71065,35.87785,4.343
-117.72721,35.91643,4.99
-117.71028,35.87674,4.022
-117.43028,35.59649,5.084
-117.70927,35.87546,4.719
-117.50328,35.6705,9.184
-117.70701,35.91673,4.659
-117.69498,35.90988,4.527
-117.59114,35.6999,7.703
-117.48706,35.71476,5.11
-117.71908,35.92489,4.042
-117.47746,35.68404,6.464
-117.51991,35.65401,9.239
-117.70453,35.87043,4.433
-117.7105,35.87674,4.086
-117.49879,35.67839,6.63
-117.69644,35.90252,4.656
-117.71109,35.87825,3.951
-117.83849,36.06405,2.989
-117.68761,35.9005,4.573
-117.70359,35.90046,5.923
-117.44861,35.65048,4.741
-117.66205,35.82844,5.31
-117.73769,35.89542,7.174
-117.58563,35.76745,5.289
-117.67833,35.9706,2.611
-117.66714,35.97973,3.253
-117.55618,35.75129,4.935
-117.67857,35.9709,2.718
-117.7105,35.92469,6.688
-117.71049,35.92529,6.798
-117.69847,35.93743,3.805
-117.43108,35.60076,5.496
-117.47144,35.6796,4.653
-117.41673,35.61224,4.236
-117.70387,35.95577,4.652
-117.71079,35.87692,3.91
-117.70995,35.88252,4.428
-117.41714,35.61279,3.947
-117.69924,35.86902,8.315
-117.85321,36.05653,3.729
-117.85328,36.05678,3.744
-117.52188,35.67675,7.342
-117.85255,36.05598,3.733
-117.6995,35.91129,6.684
-117.73585,35.8984,7.012
-117.68539,35.88703,4.274
-117.40896,35.60126,7.207
-117.68263,35.91432,3.879
-117.73443,35.91983,4.263
-117.56489,35.74246,3.771
-117.70768,35.89324,8.011
-117.70621,35.86852,8.106
-117.73421,35.91956,4.155
-117.68174,35.86513,7.65
-117.54229,35.71889,6.173
-117.67473,35.90054,3.664
-117.64651,35.82317,4.319
-117.70748,35.90118,7.428
-117.47215,35.66991,4.357
-117.3314,35.56416,3.206
-117.861,36.04426,3.936
-117.68054,35.86579,7.466
-117.54911,35.68398,8.433
-117.6831,35.93757,3.568
-117.6914,35.9427,3.322
-117.68813,35.88164,7.212
-117.50027,35.64426,6.606
-117.70623,35.90319,5.587
-117.551,35.71476,7.663
-117.43119,35.60315,4.544
-117.72978,35.91872,6.893
-117.59048,35.59925,4.975
-117.46618,35.60506,4.462
-117.49571,35.66511,8.482
-117.57539,35.77335,7.158
-117.48667,35.67842,6.066
-117.43119,35.62813,4.729
-117.71082,35.88487,7.331
-117.69169,35.94291,3.402
-117.49808,35.68454,7.001
-117.48833,35.66351,3.627
-117.69653,35.89523,7.055
-117.69226,35.94391,3.311
-117.55258,35.72248,5.577
-117.51841,35.67697,8.33
-117.56341,35.73865,6.168
-117.68229,35.88659,7.404
-117.70151,35.91422,4.629
-117.50912,35.69902,7.89
-117.67152,35.87599,6.081
-117.71341,35.93071,4.021
-117.46123,35.64921,2.207
-117.56806,35.71907,7.459
-117.69763,35.90911,5.251
-117.71783,35.90298,8.097
-117.72783,35.91876,4.11
-117.53953,35.68049,8.422
-117.55745,35.71513,7.237
-117.67074,35.9782,2.834
-117.73382,35.91944,4.161
-117.69495,35.9451,3.908
-117.59647,35.61539,7.986
-117.68997,35.86833,8.547
-117.49321,35.67391,9.16
-117.50858,35.68404,7.192
-117.45268,35.64011,3.309
-117.6907,35.87346,7.109
-117.45686,35.64646,4.031
-117.69526,35.90666,4.934
-117.71478,35.91807,7.072
-117.4839,35.66254,2.927
-117.46289,35.65065,7.127
-117.48349,35.66314,3.024
-117.66678,35.87266,8.896
-117.44726,35.65257,3.609
-117.72955,35.92056,7.479
-117.66664,35.87274,8.889
-117.67055,35.98719,2.942
-117.53584,35.68966,9.965
-117.72628,35.92056,4.545
-117.71937,35.89425,5.735
-117.72042,35.9074,5.126
-117.67843,35.92123,3.841
-117.72023,35.91692,3.547
-117.6806,35.92173,4.09
-117.71811,35.89673,8.695
-117.7201,35.9171,3.502
-117.69358,35.94231,4.109
-117.50531,35.67027,8.701
-117.55213,35.74441,5.069
-117.69266,35.94023,4.483
-117.85191,36.05504,3.414
-117.8529,36.05359,3.423
-117.68526,35.88713,4.285
-117.52699,35.68643,7.818
-117.85161,36.05487,3.667
-117.68091,35.86713,7.876
-117.71793,35.91355,6.953
-117.52429,35.6709,8.884
-117.70314,35.89717,6.186
-117.58435,35.61172,6.479
-117.41867,35.58879,6.885
-117.3509,35.57438,4.684
-117.59105,35.70041,7.665
-117.65238,35.83047,4.647
-117.51625,35.68033,8.5
-117.66714,35.97911,3.584
-117.68159,35.89977,4.225
-117.47134,35.66935,6.911
-117.57138,35.74404,6.105
-117.72192,35.9083,6.292
-117.67828,35.87867,5.527
-117.45856,35.60856,4.51
-117.84829,36.04992,3.616
-117.67927,35.92083,4.006
-117.51698,35.66531,8.57
-117.70686,35.92443,4.376
-117.69983,35.95189,6.32
-117.70281,35.89505,6.427
-117.85084,36.05453,3.728
-117.69565,35.94494,3.759
-117.47556,35.68317,7.49
-117.85431,36.05606,3.468
-117.85606,36.04947,3.778
-117.42902,35.61731,6.24
-117.46544,35.65553,6.554
-117.7063,35.92443,4.4
-117.463,35.64932,1.98
-117.54153,35.7133,7.991
-117.53954,35.68139,8.323
-117.72211,35.92514,4.005
-117.71721,35.92361,4.276
-117.41466,35.61368,4.892
-117.4606,35.65392,2.34
-117.69264,35.87593,7.482
-117.43856,35.64222,4.879
-117.51635,35.66563,7.602
-117.70053,35.90739,5.168
-117.74657,35.90941,5.825
-117.52213,35.6646,8.772
-117.74665,35.90921,5.762
-117.68013,35.88741,5.092
-117.8504,36.05548,3.733
-117.85606,36.04947,3.795
-117.84713,36.05694,3.598
-117.70084,35.93636,4.278
-117.85132,36.05561,3.697
-117.42971,35.5976,6.192
-117.68907,35.88423,7.472
-117.4719,35.66355,6.79
-117.43337,35.62943,4.955
-117.43541,35.63226,5.152
-117.8463,36.05694,3.645
-117.84574,36.05724,3.657
-117.66589,35.97102,3.695
-117.41548,35.61919,4.825
-117.67112,35.98692,3.025
-117.69182,35.92138,4.165
-117.83611,36.07184,3.28
-117.42048,35.62629,4.749
-117.42042,35.62629,4.765
-117.46753,35.66827,6.161
-117.66146,35.82749,4.341
-117.68254,35.91295,3.988
-117.45342,35.64043,4.035
-117.67938,35.87753,5.132
-117.70276,35.89123,6.968
-117.68739,35.89986,4.51
-117.73507,35.89341,7.692
-117.6814,35.88827,3.299
-117.68768,35.91533,4.893
-117.84523,36.0567,3.094
-117.43579,35.62827,3.458
-117.72759,35.907,4.435
-117.6854,35.86734,7.047
-117.68047,35.89841,7.718
-117.44347,35.6185,4.88
-117.85104,36.05484,3.724
-117.85388,36.05153,3.782
-117.68543,35.88993,3.695
-117.66487,35.97089,3.388
-117.5019,35.66225,5.458
-117.33521,35.56615,2.014
-117.69091,35.90688,4.361
-117.84313,36.03891,3.777
-117.46101,35.60621,5.275
-117.72981,35.8935,4.86
-117.44017,35.66042,4.908
-117.59749,35.61393,7.806
-117.69773,35.95083,4.592
-117.54754,35.71603,5.277
-117.67458,35.89006,7.638
-117.69024,35.90002,6.449
-117.69005,35.90002,6.449
-117.71394,35.89538,7.981
-117.72971,35.89372,5.199
-117.70332,35.95915,4.097
-117.46462,35.65904,5.88
-117.70746,35.87099,4.302
-117.38961,35.59802,7.429
-117.70946,35.91854,4.734
-117.70195,35.86773,4.886
-117.55213,35.71035,8.423
-117.8501,36.05519,3.546
-117.53453,35.72162,5.839
-117.50013,35.7113,6.486
-117.54516,35.70465,8.201
-117.84967,36.05503,3.678
-117.68451,35.90944,3.852
-117.52272,35.66408,7.535
-117.68254,35.91328,3.966
-117.719,35.90715,5.069
-117.34432,35.57136,3.081
-117.34232,35.56995,3.34
-117.68986,35.91258,4.484
-117.68953,35.91218,4.428
-117.34431,35.57225,2.856
-117.69731,35.9161,6.463
-117.57849,35.76164,7.55
-117.53616,35.69022,8.783
-117.46447,35.67543,4.055
-117.68466,35.87096,7.646
-117.52806,35.66499,8.793
-117.43603,35.60801,6.185
-117.68948,35.95379,4.258
-117.34365,35.57141,3.604
-117.3415,35.56965,3.022
-117.5443,35.71482,4.459
-117.68331,35.8865,7.292
-117.47456,35.67203,0.618
-117.70737,35.88863,6.527
-117.83921,36.06322,3.344
-117.83736,36.06852,3.268
-117.47418,35.66743,4.886
-117.36391,35.5758,4.9
-117.47525,35.66709,4.827
-117.55767,35.72427,9.689
-117.44754,35.64475,3.181
-117.49087,35.64845,6.758
-117.68699,35.89144,5.031
-117.5688,35.70741,8.195
-117.54756,35.74688,5.002
-117.70564,35.89281,6.979
-117.69717,35.92089,3.973
-117.70831,35.92542,3.531
-117.51218,35.70466,8.444
-117.71916,35.89712,4.882
-117.52058,35.67165,8.096
-117.49125,35.67641,5.973
-117.5133,35.67977,8.127
-117.50136,35.67935,8.509
-117.67977,35.87986,5.339
-117.45771,35.67329,5.375
-117.41961,35.62609,5.063
-117.70932,35.91537,4.045
-117.43501,35.63045,3.908
-117.50049,35.67891,8.49
-117.68934,35.86885,7.931
-117.56044,35.73742,8.575
-117.43376,35.63186,4.255
-117.84507,36.0581,3.639
-117.70016,35.86619,5.335
-117.73499,35.91781,4.6
-117.68799,35.90706,6.255
-117.42695,35.59482,4.958
-117.50227,35.67982,8.748
-117.84069,36.04125,4.012
-117.84139,36.04083,3.973
-117.53427,35.73342,5.39
-117.67409,35.90044,4.25
-117.84064,36.0412,4.121
-117.84112,36.04118,4.099
-117.52531,35.70577,9.203
-117.70599,35.9088,7.365
-117.51416,35.67458,8.012
-117.69471,35.87705,7.272
-117.71905,35.89498,8.483
-117.52927,35.69514,7.89
-117.4437,35.64263,5.748
-117.67053,35.987,2.969
-117.67064,35.98707,2.835
-117.54787,35.7069,5.339
-117.84457,36.05772,3.372
-117.84148,36.06456,3.39
-117.66031,35.82745,5.132
-117.65166,35.83025,4.186
-117.6707,35.98775,2.934
-117.85171,36.0303,3.517
-117.8415,36.06456,3.459
-117.44985,35.64894,3.496
-117.4584,35.64431,2.937
-117.67437,35.98503,2.143
-117.44395,35.64032,3.506
-117.51657,35.66631,8.209
-117.51576,35.6976,8.445
-117.84727,36.06504,3.428
-117.40592,35.60524,6.803
-117.44598,35.64305,2.464
-117.44466,35.64303,5.897
-117.42664,35.62779,4.661
-117.48216,35.6693,5.135
-117.71782,35.91366,6.981
-117.4838,35.67169,4.714
-117.52584,35.68913,7.632
-117.58498,35.61933,6.694
-117.44357,35.64016,3.341
-117.44979,35.64479,2.171
-117.46914,35.6529,6.391
-117.67616,35.9859,2.101
-117.53539,35.71746,7.589
-117.84217,36.06487,3.335
-117.33163,35.56476,2.953
-117.70933,35.90174,7.794
-117.35332,35.57944,4.76
-117.35316,35.58055,4.294
-117.67043,35.98665,2.942
-117.69656,35.89504,7.07
-117.69274,35.90204,6.289
-117.71318,35.96063,4.066
-117.47606,35.68331,7.823
-117.55135,35.71574,5.234
-117.85102,36.05508,3.829
-117.66563,35.9711,3.635
-117.84115,36.06362,3.284
-117.47201,35.6701,4.29
-117.42097,35.58742,4.953
-117.84144,36.06418,3.326
-117.47638,35.66719,4.23
-117.54677,35.71069,4.864
-117.6927,35.90937,4.741
-117.43175,35.61856,5.369
-117.67506,35.97103,3.06
-117.34698,35.57177,3.911
-117.8612,36.04447,3.877
-117.55055,35.70283,8.693
-117.69355,35.94264,4.16
-117.69365,35.94315,4.102
-117.65576,35.83563,4.832
-117.52639,35.6849,7.309
-117.55118,35.71562,5.552
-117.49103,35.68439,6.324
-117.39483,35.59301,7.572
-117.48422,35.68111,6.466
-117.54911,35.68129,9.069
-117.52853,35.69531,8.043
-117.68867,35.8808,7.292
-117.53084,35.65925,8.618
-117.498,35.64365,5.761
-117.44704,35.61356,4.916
-117.55215,35.71013,8.437
-117.69281,35.94358,2.983
-117.56429,35.71586,6.586
-117.69214,35.94384,3.209
-117.46002,35.64895,5.574
-117.46004,35.6459,2.231
-117.68846,35.88098,7.336
-117.70873,35.92181,3.89
-117.53244,35.69074,8.395
-117.66944,35.98197,3.177
-117.69267,35.94405,3.464
-117.46655,35.60526,4.788
-117.46728,35.60448,4.47
-117.46726,35.60457,4.424
-117.42686,35.63351,5.142
-117.67494,35.90908,3.39
-117.68812,35.88103,7.377
-117.69427,35.94306,3.841
-117.69766,35.95051,4.48
-117.5235,35.68127,8.643
-117.8398,36.06148,3.561
-117.46463,35.6053,4.893
-117.69227,35.94393,3.317
-117.71711,35.92513,3.193
-117.70613,35.9246,4.446
-117.55576,35.74723,5.401
-117.53113,35.72753,6.365
-117.6966,35.89525,7.06
-117.66998,35.9787,2.948
-117.43199,35.63004,4.406
-117.43129,35.62961,4.672
-117.72185,35.90838,6.314
-117.69227,35.94394,3.366
-117.4799,35.66135,6.493
-117.49399,35.69165,7.326
-117.70673,35.95522,4.267
-117.42846,35.62514,4.468
-117.69146,35.94292,3.463
-117.47346,35.66884,5.236
-117.57966,35.6078,6.302
-117.43205,35.62925,4.748
-117.49589,35.66525,8.489
-117.72646,35.92065,4.82
-117.66953,35.97955,2.987
-117.33038,35.56874,4.089
-117.6849,35.89585,4.764
-117.42549,35.59386,5.999
-117.48923,35.66218,3.825
-117.44029,35.62127,7.022
-117.54267,35.67995,8.428
-117.43233,35.62683,4.368
-117.47174,35.66907,6.907
-117.84964,36.05564,4.329
-117.54076,35.65721,9.051
-117.69334,35.91693,4.482
-117.70059,35.86776,5.042
-117.68995,35.91418,4.708
-117.41584,35.62914,5.058
-117.36428,35.57979,4.696
-117.69776,35.95098,4.497
-117.69806,35.9508,4.621
-117.43845,35.6423,4.395
-117.3947,35.5935,7.471
-117.58337,35.61156,6.737
-117.67214,35.98253,2.995
-117.67493,35.89058,7.527
-117.68953,35.88362,7.34
-117.84207,36.0648,3.437
-117.55754,35.73691,7.136
-117.72954,35.89396,5.199
-117.46186,35.64914,2.191
-117.46155,35.6496,2.245
-117.68093,35.86599,7.823
-117.41234,35.61266,5.093
-117.57303,35.72263,8.745
-117.69189,35.94391,3.305
-117.46103,35.64948,2.255
-117.73128,35.89715,6.032
-117.69233,35.88172,7.246
-117.34204,35.57107,4.266
-117.70571,35.8699,5.208
-117.48027,35.66478,1.916
-117.39874,35.59466,7.156
-117.71951,35.91611,6.249
-117.64311,35.82117,4.583
-117.68321,35.90151,4.308
-117.68892,35.88414,6.901
-117.67528,35.98059,2.445
-117.46423,35.67543,4.156
-117.7026,35.89348,6.05
-117.53023,35.65619,9.87
-117.50318,35.70646,6.952
-117.70824,35.89325,7.951
-117.53472,35.73429,5.494
-117.68695,35.90869,6.405
-117.54302,35.67931,8.42
-117.72948,35.89972,6.673
-117.42819,35.63152,5.221
-117.85792,36.04206,3.548
-117.56038,35.7209,9.067
-117.67114,35.98572,2.893
-117.53968,35.68062,8.44
-117.68259,35.91435,3.798
-117.65747,35.83693,4.039
-117.49337,35.67455,9.182
-117.70174,35.86726,5.661
-117.68945,35.88495,7.177
-117.67213,35.90072,3.332
-117.39467,35.5999,7.113
-117.45827,35.6361,5.867
-117.54895,35.71168,7.951
-117.69555,35.94657,3.485
-117.85137,36.05539,3.583
-117.70816,35.91554,4.484
-117.72096,35.91747,3.985
-117.69682,35.88136,7.244
-117.72146,35.90851,6.241
-117.86094,36.04425,3.936
-117.51367,35.6744,7.991
-117.67112,35.98219,2.944
-117.51254,35.69872,8.026
-117.70155,35.93715,4.28
-117.69236,35.93887,4.073
-117.45358,35.64356,3.784
-117.5298,35.70247,9.066
-117.67436,35.90012,3.641
-117.4577,35.63482,5.927
-117.85883,36.04187,3.534
-117.66247,35.97212,3.864
-117.70297,35.93462,4.368
-117.51977,35.65261,9.357
-117.48437,35.66215,2.979
-117.47162,35.62738,5.164
-117.50605,35.70313,6.69
-117.52384,35.70158,8.917
-117.66112,35.82776,5.076
-117.72382,35.89798,6.186
-117.67739,35.98329,2.209
-117.69948,35.93893,4.222
-117.46254,35.65735,2.503
-117.45088,35.64774,3.21
-117.8513,36.05509,2.914
-117.59639,35.61602,7.925
-117.47031,35.67943,5.075
-117.67763,35.89172,3.991
-117.47858,35.67393,5.165
-117.69327,35.90151,2.847
-117.47322,35.6678,5.01
-117.4629,35.65704,2.662
-117.69587,35.8695,8.055
-117.42588,35.62528,5.313
-117.41105,35.60834,7.039
-117.6781,35.88441,4.458
-117.33758,35.55701,2.661
-117.86147,36.04449,3.906
-117.69264,35.94421,3.319
-117.69252,35.94398,3.239
-117.70531,35.9318,4.785
-117.50301,35.70782,7.078
-117.46437,35.64601,2.346
-117.67067,35.98671,3.146
-117.68569,35.89746,4.575
-117.50062,35.65636,4.708
-117.86074,36.0441,3.959
-117.47848,35.66679,1.027
-117.51941,35.65185,9.247
-117.8417,36.06568,3.453
-117.41641,35.585,5.642
-117.39663,35.59492,6.99
-117.71921,35.89443,5.737
-117.33233,35.56612,3.065
-117.70767,35.87748,4.758
-117.68318,35.93814,3.485
-117.53226,35.68257,9.221
-117.726,35.92088,4.551
-117.66584,35.82945,4.906
-117.67016,35.98619,2.912
-117.67019,35.98646,2.745
-117.66536,35.97509,3.603
-117.67009,35.98573,3.245
-117.56657,35.73182,9.44
-117.48007,35.66596,2.825
-117.68059,35.97687,3.261
-117.68144,35.91231,4.743
-117.45665,35.6301,3.5
-117.4158,35.62076,4.614
-117.4803,35.65566,5.69
-117.45603,35.62903,4.545
-117.51738,35.6733,8.601
-117.86156,36.04441,3.897
-117.39981,35.59095,7.484
-117.44012,35.6607,4.856
-117.66938,35.98087,3.16
-117.71739,35.91256,6.303
-117.69767,35.87599,6.856
-117.84252,36.06435,3.54
